species,threshold_type,threshold_name,algorithm,threshold_value
Haliaeetus pelagicus,model_config,pseudoabsence_minimum,NA,1000
Haliaeetus pelagicus,model_config,pseudoabsence_maximum,NA,20000
Haliaeetus pelagicus,model_config,cv_folds,NA,5
Haliaeetus pelagicus,model_config,cv_presence_threshold_spatial,NA,20
Haliaeetus pelagicus,model_config,tss_selection_threshold,NA,0.6
Haliaeetus pelagicus,model_config,buffer_km,NA,500
Haliaeetus pelagicus,algorithm_mean_threshold,mean_threshold,GAM,2.4091868700468463e-4
Haliaeetus pelagicus,algorithm_mean_threshold,mean_threshold,GBM,0.0023376394756420096
Haliaeetus pelagicus,algorithm_mean_threshold,mean_threshold,GLM,0.03987712683136415
Haliaeetus pelagicus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Haliaeetus pelagicus,algorithm_mean_threshold,mean_threshold,RF,0.024749999999999942
Haliaeetus pelagicus,ensemble_binary_threshold,ensemble_binary_threshold,GBM | GLM,0.02110738315350308
Phylloscopus sibilatrix,model_config,presence_cell_threshold,NA,10
Phylloscopus sibilatrix,model_config,presence_cell_maximum,NA,10000
Phylloscopus sibilatrix,model_config,pseudoabsence_multiplier,NA,3
Phylloscopus sibilatrix,model_config,pseudoabsence_minimum,NA,1000
Phylloscopus sibilatrix,model_config,pseudoabsence_maximum,NA,20000
Phylloscopus sibilatrix,model_config,cv_folds,NA,5
Phylloscopus sibilatrix,model_config,cv_presence_threshold_spatial,NA,20
Phylloscopus sibilatrix,model_config,tss_selection_threshold,NA,0.6
Phylloscopus sibilatrix,model_config,buffer_km,NA,500
Phylloscopus sibilatrix,algorithm_mean_threshold,mean_threshold,GAM,0.017265904746090934
Phylloscopus sibilatrix,algorithm_mean_threshold,mean_threshold,GBM,0.0018470888639171876
Phylloscopus sibilatrix,algorithm_mean_threshold,mean_threshold,GLM,0.015295887295079387
Phylloscopus sibilatrix,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Phylloscopus sibilatrix,algorithm_mean_threshold,mean_threshold,RF,0.011333333333333334
Phylloscopus sibilatrix,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM | RF,0.01143555355960521
Urile pelagicus,model_config,presence_cell_threshold,NA,10
Urile pelagicus,model_config,presence_cell_maximum,NA,10000
Urile pelagicus,model_config,pseudoabsence_multiplier,NA,3
Urile pelagicus,model_config,pseudoabsence_minimum,NA,1000
Urile pelagicus,model_config,pseudoabsence_maximum,NA,20000
Urile pelagicus,model_config,cv_folds,NA,5
Urile pelagicus,model_config,cv_presence_threshold_spatial,NA,20
Urile pelagicus,model_config,tss_selection_threshold,NA,0.6
Urile pelagicus,model_config,buffer_km,NA,500
Urile pelagicus,algorithm_mean_threshold,mean_threshold,GAM,0.0021282703114429103
Urile pelagicus,algorithm_mean_threshold,mean_threshold,GBM,0.0030193066276861095
Urile pelagicus,algorithm_mean_threshold,mean_threshold,GLM,0.04202341666708997
Urile pelagicus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Urile pelagicus,algorithm_mean_threshold,mean_threshold,RF,0.028999999999999963
Urile pelagicus,ensemble_binary_threshold,ensemble_binary_threshold,GBM | GLM | RF,0.024680907764925347
Fregata ariel,model_config,presence_cell_threshold,NA,10
Fregata ariel,model_config,presence_cell_maximum,NA,10000
Fregata ariel,model_config,pseudoabsence_multiplier,NA,3
Fregata ariel,model_config,pseudoabsence_minimum,NA,1000
Fregata ariel,model_config,pseudoabsence_maximum,NA,20000
Fregata ariel,model_config,cv_folds,NA,5
Fregata ariel,model_config,cv_presence_threshold_spatial,NA,20
Fregata ariel,model_config,tss_selection_threshold,NA,0.6
Fregata ariel,model_config,buffer_km,NA,500
Fregata ariel,algorithm_mean_threshold,mean_threshold,GAM,0.023629235626126305
Fregata ariel,algorithm_mean_threshold,mean_threshold,GBM,0.003262459107013173
Fregata ariel,algorithm_mean_threshold,mean_threshold,GLM,0.021886529789335977
Fregata ariel,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Fregata ariel,algorithm_mean_threshold,mean_threshold,RF,0.016933333333333356
Fregata ariel,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM,0.016259408174158486
Heteroxenicus stellatus,model_config,presence_cell_threshold,NA,10
Heteroxenicus stellatus,model_config,presence_cell_maximum,NA,10000
Heteroxenicus stellatus,model_config,pseudoabsence_multiplier,NA,3
Heteroxenicus stellatus,model_config,pseudoabsence_minimum,NA,1000
Heteroxenicus stellatus,model_config,pseudoabsence_maximum,NA,20000
Heteroxenicus stellatus,model_config,cv_folds,NA,5
Heteroxenicus stellatus,model_config,cv_presence_threshold_spatial,NA,20
Heteroxenicus stellatus,model_config,tss_selection_threshold,NA,0.6
Heteroxenicus stellatus,model_config,buffer_km,NA,500
Heteroxenicus stellatus,algorithm_mean_threshold,mean_threshold,GAM,0.02263468516750911
Heteroxenicus stellatus,algorithm_mean_threshold,mean_threshold,GBM,0.005894592009184936
Heteroxenicus stellatus,algorithm_mean_threshold,mean_threshold,GLM,0.008634631353049035
Heteroxenicus stellatus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Heteroxenicus stellatus,algorithm_mean_threshold,mean_threshold,RF,0.03439999999999994
Heteroxenicus stellatus,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | RF,0.02097642572556466
Calliope obscura,model_config,presence_cell_threshold,NA,10
Calliope obscura,model_config,presence_cell_maximum,NA,10000
Calliope obscura,model_config,pseudoabsence_multiplier,NA,3
Calliope obscura,model_config,pseudoabsence_minimum,NA,1000
Calliope obscura,model_config,pseudoabsence_maximum,NA,20000
Calliope obscura,model_config,cv_folds,NA,5
Calliope obscura,model_config,cv_presence_threshold_spatial,NA,20
Calliope obscura,model_config,tss_selection_threshold,NA,0.6
Calliope obscura,model_config,buffer_km,NA,500
Calliope obscura,algorithm_mean_threshold,mean_threshold,GAM,0.029583050452475532
Calliope obscura,algorithm_mean_threshold,mean_threshold,GBM,0.03402251656191279
Calliope obscura,algorithm_mean_threshold,mean_threshold,GLM,0.029606533591830166
Calliope obscura,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Calliope obscura,algorithm_mean_threshold,mean_threshold,RF,0.07879999999999988
Calliope obscura,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM | RF,0.043003025151554596
Pteruthius rufiventer,model_config,presence_cell_threshold,NA,10
Pteruthius rufiventer,model_config,presence_cell_maximum,NA,10000
Pteruthius rufiventer,model_config,pseudoabsence_multiplier,NA,3
Pteruthius rufiventer,model_config,pseudoabsence_minimum,NA,1000
Pteruthius rufiventer,model_config,pseudoabsence_maximum,NA,20000
Pteruthius rufiventer,model_config,cv_folds,NA,5
Pteruthius rufiventer,model_config,cv_presence_threshold_spatial,NA,20
Pteruthius rufiventer,model_config,tss_selection_threshold,NA,0.6
Pteruthius rufiventer,model_config,buffer_km,NA,500
Pteruthius rufiventer,algorithm_mean_threshold,mean_threshold,GAM,2.9577271934696992e-12
Pteruthius rufiventer,algorithm_mean_threshold,mean_threshold,GBM,1.4256423167463542e-4
Pteruthius rufiventer,algorithm_mean_threshold,mean_threshold,GLM,0.02661554894453193
Pteruthius rufiventer,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Pteruthius rufiventer,algorithm_mean_threshold,mean_threshold,RF,0.027333333333333296
Pteruthius rufiventer,ensemble_binary_threshold,ensemble_binary_threshold,GBM | GLM | RF,0.01803048216984662
Calonectris leucomelas,model_config,presence_cell_threshold,NA,10
Calonectris leucomelas,model_config,presence_cell_maximum,NA,10000
Calonectris leucomelas,model_config,pseudoabsence_multiplier,NA,3
Calonectris leucomelas,model_config,pseudoabsence_minimum,NA,1000
Calonectris leucomelas,model_config,pseudoabsence_maximum,NA,20000
Calonectris leucomelas,model_config,cv_folds,NA,5
Calonectris leucomelas,model_config,cv_presence_threshold_spatial,NA,20
Calonectris leucomelas,model_config,tss_selection_threshold,NA,0.6
Calonectris leucomelas,model_config,buffer_km,NA,500
Calonectris leucomelas,algorithm_mean_threshold,mean_threshold,GAM,0.021939257834578726
Calonectris leucomelas,algorithm_mean_threshold,mean_threshold,GBM,0.0200432242347816
Calonectris leucomelas,algorithm_mean_threshold,mean_threshold,GLM,0.033160114489593495
Calonectris leucomelas,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Calonectris leucomelas,algorithm_mean_threshold,mean_threshold,RF,0.0275
Calonectris leucomelas,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM | RF,0.025660649139738454
Moupinia poecilotis,model_config,presence_cell_threshold,NA,10
Moupinia poecilotis,model_config,presence_cell_maximum,NA,10000
Moupinia poecilotis,model_config,pseudoabsence_multiplier,NA,3
Moupinia poecilotis,model_config,pseudoabsence_minimum,NA,1000
Moupinia poecilotis,model_config,pseudoabsence_maximum,NA,20000
Moupinia poecilotis,model_config,cv_folds,NA,5
Moupinia poecilotis,model_config,cv_presence_threshold_spatial,NA,20
Moupinia poecilotis,model_config,tss_selection_threshold,NA,0.6
Moupinia poecilotis,model_config,buffer_km,NA,500
Moupinia poecilotis,algorithm_mean_threshold,mean_threshold,GAM,0.013760141449060492
Moupinia poecilotis,algorithm_mean_threshold,mean_threshold,GBM,0.010362669685331245
Moupinia poecilotis,algorithm_mean_threshold,mean_threshold,GLM,0.017764320210493345
Moupinia poecilotis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Moupinia poecilotis,algorithm_mean_threshold,mean_threshold,RF,0.042466666666666625
Moupinia poecilotis,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | RF,0.022196492600352787
Bubo nipalensis,model_config,presence_cell_threshold,NA,10
Bubo nipalensis,model_config,presence_cell_maximum,NA,10000
Bubo nipalensis,model_config,pseudoabsence_multiplier,NA,3
Bubo nipalensis,model_config,pseudoabsence_minimum,NA,1000
Bubo nipalensis,model_config,pseudoabsence_maximum,NA,20000
Bubo nipalensis,model_config,cv_folds,NA,5
Bubo nipalensis,model_config,cv_presence_threshold_spatial,NA,20
Bubo nipalensis,model_config,tss_selection_threshold,NA,0.6
Bubo nipalensis,model_config,buffer_km,NA,500
Bubo nipalensis,algorithm_mean_threshold,mean_threshold,GAM,0.021582177790910494
Bubo nipalensis,algorithm_mean_threshold,mean_threshold,GBM,0.0020976788507310325
Bubo nipalensis,algorithm_mean_threshold,mean_threshold,GLM,0.027631188504911655
Bubo nipalensis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Bubo nipalensis,algorithm_mean_threshold,mean_threshold,RF,0.030566666666666645
Bubo nipalensis,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM | RF,0.020469427953304958
Histrionicus histrionicus,model_config,presence_cell_threshold,NA,10
Histrionicus histrionicus,model_config,presence_cell_maximum,NA,10000
Histrionicus histrionicus,model_config,pseudoabsence_multiplier,NA,3
Histrionicus histrionicus,model_config,pseudoabsence_minimum,NA,1000
Histrionicus histrionicus,model_config,pseudoabsence_maximum,NA,20000
Histrionicus histrionicus,model_config,cv_folds,NA,5
Histrionicus histrionicus,model_config,cv_presence_threshold_spatial,NA,20
Histrionicus histrionicus,model_config,tss_selection_threshold,NA,0.6
Histrionicus histrionicus,model_config,buffer_km,NA,500
Histrionicus histrionicus,algorithm_mean_threshold,mean_threshold,GAM,0.027721653200894963
Histrionicus histrionicus,algorithm_mean_threshold,mean_threshold,GBM,0.009475348267409688
Histrionicus histrionicus,algorithm_mean_threshold,mean_threshold,GLM,0.01810679272591171
Histrionicus histrionicus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Histrionicus histrionicus,algorithm_mean_threshold,mean_threshold,RF,0.042533333333333305
Histrionicus histrionicus,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM | RF,0.024459281881887417
Cyanoderma pyrrhops,model_config,presence_cell_threshold,NA,10
Cyanoderma pyrrhops,model_config,presence_cell_maximum,NA,10000
Cyanoderma pyrrhops,model_config,pseudoabsence_multiplier,NA,3
Cyanoderma pyrrhops,model_config,pseudoabsence_minimum,NA,1000
Cyanoderma pyrrhops,model_config,pseudoabsence_maximum,NA,20000
Cyanoderma pyrrhops,model_config,cv_folds,NA,5
Cyanoderma pyrrhops,model_config,cv_presence_threshold_spatial,NA,20
Cyanoderma pyrrhops,model_config,tss_selection_threshold,NA,0.6
Cyanoderma pyrrhops,model_config,buffer_km,NA,500
Cyanoderma pyrrhops,algorithm_mean_threshold,mean_threshold,GAM,0.012189833179234805
Cyanoderma pyrrhops,algorithm_mean_threshold,mean_threshold,GBM,5.088298815338928e-4
Cyanoderma pyrrhops,algorithm_mean_threshold,mean_threshold,GLM,0.02311889613929109
Cyanoderma pyrrhops,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Cyanoderma pyrrhops,algorithm_mean_threshold,mean_threshold,RF,0.02194444444444438
Cyanoderma pyrrhops,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.02311889613929109
Gorsachius goisagi,model_config,presence_cell_threshold,NA,10
Gorsachius goisagi,model_config,presence_cell_maximum,NA,10000
Gorsachius goisagi,model_config,pseudoabsence_multiplier,NA,3
Gorsachius goisagi,model_config,pseudoabsence_minimum,NA,1000
Gorsachius goisagi,model_config,pseudoabsence_maximum,NA,20000
Gorsachius goisagi,model_config,cv_folds,NA,5
Gorsachius goisagi,model_config,cv_presence_threshold_spatial,NA,20
Gorsachius goisagi,model_config,tss_selection_threshold,NA,0.6
Gorsachius goisagi,model_config,buffer_km,NA,500
Gorsachius goisagi,algorithm_mean_threshold,mean_threshold,GAM,0.012989574669757363
Gorsachius goisagi,algorithm_mean_threshold,mean_threshold,GBM,0.001262459833837362
Gorsachius goisagi,algorithm_mean_threshold,mean_threshold,GLM,0.0152137038332257
Gorsachius goisagi,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Gorsachius goisagi,algorithm_mean_threshold,mean_threshold,RF,0.040433333333333356
Gorsachius goisagi,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM | RF,0.017474767917538447
Onychoprion aleuticus,model_config,presence_cell_threshold,NA,10
Onychoprion aleuticus,model_config,presence_cell_maximum,NA,10000
Onychoprion aleuticus,model_config,pseudoabsence_multiplier,NA,3
Onychoprion aleuticus,model_config,pseudoabsence_minimum,NA,1000
Onychoprion aleuticus,model_config,pseudoabsence_maximum,NA,20000
Onychoprion aleuticus,model_config,cv_folds,NA,5
Onychoprion aleuticus,model_config,cv_presence_threshold_spatial,NA,20
Onychoprion aleuticus,model_config,tss_selection_threshold,NA,0.6
Onychoprion aleuticus,model_config,buffer_km,NA,500
Onychoprion aleuticus,algorithm_mean_threshold,mean_threshold,GAM,0.03873551069893667
Onychoprion aleuticus,algorithm_mean_threshold,mean_threshold,GBM,0.005776882867341633
Onychoprion aleuticus,algorithm_mean_threshold,mean_threshold,GLM,0.02710054357696981
Onychoprion aleuticus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Onychoprion aleuticus,algorithm_mean_threshold,mean_threshold,RF,0.04133333333333326
Onychoprion aleuticus,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM,0.02387097904774937
Alaudala heinei,model_config,presence_cell_threshold,NA,10
Alaudala heinei,model_config,presence_cell_maximum,NA,10000
Alaudala heinei,model_config,pseudoabsence_multiplier,NA,3
Alaudala heinei,model_config,pseudoabsence_minimum,NA,1000
Alaudala heinei,model_config,pseudoabsence_maximum,NA,20000
Alaudala heinei,model_config,cv_folds,NA,5
Alaudala heinei,model_config,cv_presence_threshold_spatial,NA,20
Alaudala heinei,model_config,tss_selection_threshold,NA,0.6
Alaudala heinei,model_config,buffer_km,NA,500
Alaudala heinei,algorithm_mean_threshold,mean_threshold,GAM,0.010060497710582308
Alaudala heinei,algorithm_mean_threshold,mean_threshold,GBM,0.004263220857110869
Alaudala heinei,algorithm_mean_threshold,mean_threshold,GLM,0.008157822683110784
Alaudala heinei,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Alaudala heinei,algorithm_mean_threshold,mean_threshold,RF,0.04411111111111104
Alaudala heinei,ensemble_binary_threshold,ensemble_binary_threshold,GBM,0.004263220857110869
Bulweria bulwerii,model_config,presence_cell_threshold,NA,10
Bulweria bulwerii,model_config,presence_cell_maximum,NA,10000
Bulweria bulwerii,model_config,pseudoabsence_multiplier,NA,3
Bulweria bulwerii,model_config,pseudoabsence_minimum,NA,1000
Bulweria bulwerii,model_config,pseudoabsence_maximum,NA,20000
Bulweria bulwerii,model_config,cv_folds,NA,5
Bulweria bulwerii,model_config,cv_presence_threshold_spatial,NA,20
Bulweria bulwerii,model_config,tss_selection_threshold,NA,0.6
Bulweria bulwerii,model_config,buffer_km,NA,500
Bulweria bulwerii,algorithm_mean_threshold,mean_threshold,GAM,0.009501204557245927
Bulweria bulwerii,algorithm_mean_threshold,mean_threshold,GBM,9.123374429019696e-4
Bulweria bulwerii,algorithm_mean_threshold,mean_threshold,GLM,0.027503960906485436
Bulweria bulwerii,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Bulweria bulwerii,algorithm_mean_threshold,mean_threshold,RF,0.03109999999999995
Bulweria bulwerii,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GBM | GLM | RF,0.017254375726658323
Helopsaltes ochotensis,model_config,presence_cell_threshold,NA,10
Helopsaltes ochotensis,model_config,presence_cell_maximum,NA,10000
Helopsaltes ochotensis,model_config,pseudoabsence_multiplier,NA,3
Helopsaltes ochotensis,model_config,pseudoabsence_minimum,NA,1000
Helopsaltes ochotensis,model_config,pseudoabsence_maximum,NA,20000
Helopsaltes ochotensis,model_config,cv_folds,NA,5
Helopsaltes ochotensis,model_config,cv_presence_threshold_spatial,NA,20
Helopsaltes ochotensis,model_config,tss_selection_threshold,NA,0.6
Helopsaltes ochotensis,model_config,buffer_km,NA,500
Helopsaltes ochotensis,algorithm_mean_threshold,mean_threshold,GAM,0.007998610072523468
