"tree_label_final","order","family","genus","species_examples","pool_species_concepts","bridge_in_pool","new_record_species_concepts","new_record_species_list","new_record_species_cn","new_record_iucn","order_new","bridge_in_new_records","is_new_record","tip_index"
"Zapornia_parva","Gruiformes","Rallidae","Zapornia","Zapornia parva",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1273
"Zapornia_bicolor","Gruiformes","Rallidae","Zapornia","Zapornia bicolor",1,FALSE,1,"Zapornia bicolor","棕背田鸡","LC","Gruiformes",FALSE,TRUE,1274
"Zapornia_pusilla","Gruiformes","Rallidae","Zapornia","Zapornia pusilla",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1275
"Grus_monacha","Gruiformes","Gruidae","Grus","Grus monacha",1,FALSE,1,"Grus monacha","白头鹤","VU","Gruiformes",FALSE,TRUE,1276
"Grus_nigricollis","Gruiformes","Gruidae","Grus","Grus nigricollis",1,FALSE,1,"Grus nigricollis","黑颈鹤","NT","Gruiformes",FALSE,TRUE,1277
"Grus_grus","Gruiformes","Gruidae","Grus","Grus grus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1278
"Grus_japonensis","Gruiformes","Gruidae","Grus","Grus japonensis",1,FALSE,1,"Grus japonensis","丹顶鹤","VU","Gruiformes",FALSE,TRUE,1279
"Anthropoides_virgo","Gruiformes","Gruidae","Grus","Grus virgo",1,TRUE,1,"Grus virgo","蓑羽鹤","LC","Gruiformes",TRUE,TRUE,1280
"Antigone_antigone","Gruiformes","Gruidae","Antigone","Antigone antigone",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1281
"Antigone_vipio","Gruiformes","Gruidae","Antigone","Antigone vipio",1,FALSE,1,"Grus vipio","白枕鹤","VU","Gruiformes",TRUE,TRUE,1282
"Antigone_canadensis","Gruiformes","Gruidae","Antigone","Antigone canadensis",1,FALSE,1,"Grus canadensis","沙丘鹤","LC","Gruiformes",TRUE,TRUE,1283
"Leucogeranus_leucogeranus","Gruiformes","Gruidae","Leucogeranus","Leucogeranus leucogeranus",1,FALSE,1,"Leucogeranus leucogeranus","白鹤","CR","Gruiformes",FALSE,TRUE,1284
"Ptilinopus_leclancheri","Columbiformes","Columbidae","Ptilinopus","Ptilinopus leclancheri",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1285
"Ducula_aenea","Columbiformes","Columbidae","Ducula","Ducula aenea",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1286
"Ducula_badia","Columbiformes","Columbidae","Ducula","Ducula badia",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1287
"Treron_phoenicopterus","Columbiformes","Columbidae","Treron","Treron phoenicopterus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1288
"Treron_bicinctus","Columbiformes","Columbidae","Treron","Treron bicinctus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1289
"Treron_formosae","Columbiformes","Columbidae","Treron","Treron formosae",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1290
"Treron_sieboldii","Columbiformes","Columbidae","Treron","Treron sieboldii",1,FALSE,1,"Treron sieboldii","红翅绿鸠","LC","Columbiformes",FALSE,TRUE,1291
"Treron_sphenurus","Columbiformes","Columbidae","Treron","Treron sphenurus",1,FALSE,1,"Treron sphenurus","楔尾绿鸠","LC","Columbiformes",FALSE,TRUE,1292
"Treron_curvirostra","Columbiformes","Columbidae","Treron","Treron curvirostra",1,FALSE,1,"Treron curvirostra","厚嘴绿鸠","LC","Columbiformes",FALSE,TRUE,1293
"Treron_apicauda","Columbiformes","Columbidae","Treron","Treron apicauda",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1294
"Treron_seimundi","Columbiformes","Columbidae","Treron","Treron seimundi",1,FALSE,1,"Treron seimundi","白腹针尾绿鸠","LC","Columbiformes",FALSE,TRUE,1295
"Treron_phayrei","Columbiformes","Columbidae","Treron","Treron phayrei",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1296
"Geopelia_striata","Columbiformes","Columbidae","Geopelia","Geopelia striata",1,FALSE,1,"Geopelia striata","斑姬地鸠","LC","Columbiformes",FALSE,TRUE,1297
"Chalcophaps_indica","Columbiformes","Columbidae","Chalcophaps","Chalcophaps indica",1,FALSE,1,"Chalcophaps indica","绿翅金鸠","LC","Columbiformes",FALSE,TRUE,1298
"Columba_punicea","Columbiformes","Columbidae","Columba","Columba punicea",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1299
"Columba_pulchricollis","Columbiformes","Columbidae","Columba","Columba pulchricollis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1300
"Columba_janthina","Columbiformes","Columbidae","Columba","Columba janthina",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1301
"Columba_vitiensis","Columbiformes","Columbidae","Columba","Columba vitiensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1302
"Columba_hodgsonii","Columbiformes","Columbidae","Columba","Columba hodgsonii",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1303
"Columba_eversmanni","Columbiformes","Columbidae","Columba","Columba eversmanni",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1304
"Columba_oenas","Columbiformes","Columbidae","Columba","Columba oenas",1,FALSE,1,"Columba oenas","欧鸽","LC","Columbiformes",FALSE,TRUE,1305
"Columba_leuconota","Columbiformes","Columbidae","Columba","Columba leuconota",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1306
"Columba_livia","Columbiformes","Columbidae","Columba","Columba livia",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1307
"Columba_rupestris","Columbiformes","Columbidae","Columba","Columba rupestris",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1308
"Columba_palumbus","Columbiformes","Columbidae","Columba","Columba palumbus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1309
"Spilopelia_chinensis","Columbiformes","Columbidae","Spilopelia","Spilopelia chinensis",1,FALSE,1,"Spilopelia chinensis","珠颈斑鸠","LC","Columbiformes",FALSE,TRUE,1310
"Spilopelia_senegalensis","Columbiformes","Columbidae","Spilopelia","Spilopelia senegalensis",1,FALSE,1,"Spilopelia senegalensis","棕斑鸠","LC","Columbiformes",FALSE,TRUE,1311
"Streptopelia_decaocto","Columbiformes","Columbidae","Streptopelia","Streptopelia decaocto",1,FALSE,1,"Streptopelia decaocto","灰斑鸠","LC","Columbiformes",FALSE,TRUE,1312
"Streptopelia_turtur","Columbiformes","Columbidae","Streptopelia","Streptopelia turtur",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1313
"Streptopelia_orientalis","Columbiformes","Columbidae","Streptopelia","Streptopelia orientalis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1314
"Streptopelia_tranquebarica","Columbiformes","Columbidae","Streptopelia","Streptopelia tranquebarica",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1315
"Macropygia_tenuirostris","Columbiformes","Columbidae","Macropygia","Macropygia tenuirostris",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1316
"Macropygia_ruficeps","Columbiformes","Columbidae","Macropygia","Macropygia ruficeps",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1317
"Macropygia_unchall","Columbiformes","Columbidae","Macropygia","Macropygia unchall",1,FALSE,1,"Macropygia unchall","斑尾鹃鸠","LC","Columbiformes",FALSE,TRUE,1318
"Pterocles_orientalis","Pterocliformes","Pteroclidae","Pterocles","Pterocles orientalis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1319
"Syrrhaptes_paradoxus","Pterocliformes","Pteroclidae","Syrrhaptes","Syrrhaptes paradoxus",1,FALSE,1,"Syrrhaptes paradoxus","毛腿沙鸡","LC","Pterocliformes",FALSE,TRUE,1320
"Syrrhaptes_tibetanus","Pterocliformes","Pteroclidae","Syrrhaptes","Syrrhaptes tibetanus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1321
"Cuculus_canorus","Cuculiformes","Cuculidae","Cuculus","Cuculus canorus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1322
"Cuculus_optatus","Cuculiformes","Cuculidae","Cuculus","Cuculus optatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1323
"Cuculus_saturatus","Cuculiformes","Cuculidae","Cuculus","Cuculus saturatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1324
"Cuculus_micropterus","Cuculiformes","Cuculidae","Cuculus","Cuculus micropterus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1325
"Cuculus_poliocephalus","Cuculiformes","Cuculidae","Cuculus","Cuculus poliocephalus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1326
"Hierococcyx_nisicolor","Cuculiformes","Cuculidae","Hierococcyx","Hierococcyx nisicolor",1,FALSE,1,"Hierococcyx nisicolor","棕腹杜鹃","LC","Cuculiformes",FALSE,TRUE,1327
"Hierococcyx_hyperythrus","Cuculiformes","Cuculidae","Hierococcyx","Hierococcyx hyperythrus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1328
"Hierococcyx_sparverioides","Cuculiformes","Cuculidae","Hierococcyx","Hierococcyx sparverioides",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1329
"Hierococcyx_varius","Cuculiformes","Cuculidae","Hierococcyx","Hierococcyx varius",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1330
"Surniculus_lugubris","Cuculiformes","Cuculidae","Surniculus","Surniculus lugubris",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1331
"Cacomantis_merulinus","Cuculiformes","Cuculidae","Cacomantis","Cacomantis merulinus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1332
"Cacomantis_sonneratii","Cuculiformes","Cuculidae","Cacomantis","Cacomantis sonneratii",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1333
"Chrysococcyx_maculatus","Cuculiformes","Cuculidae","Chrysococcyx","Chrysococcyx maculatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1334
"Chrysococcyx_xanthorhynchus","Cuculiformes","Cuculidae","Chrysococcyx","Chrysococcyx xanthorhynchus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1335
"Eudynamys_scolopaceus","Cuculiformes","Cuculidae","Eudynamys","Eudynamys scolopaceus",1,FALSE,1,"Eudynamys scolopaceus","噪鹃","LC","Cuculiformes",FALSE,TRUE,1336
"Phaenicophaeus_tristis","Cuculiformes","Cuculidae","Phaenicophaeus","Phaenicophaeus tristis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1337
"Clamator_jacobinus","Cuculiformes","Cuculidae","Clamator","Clamator jacobinus",1,FALSE,1,"Clamator jacobinus","斑翅凤头鹃","LC","Cuculiformes",FALSE,TRUE,1338
"Clamator_coromandus","Cuculiformes","Cuculidae","Clamator","Clamator coromandus",1,FALSE,1,"Clamator coromandus","红翅凤头鹃","LC","Cuculiformes",FALSE,TRUE,1339
"Centropus_bengalensis","Cuculiformes","Cuculidae","Centropus","Centropus bengalensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1340
"Centropus_sinensis","Cuculiformes","Cuculidae","Centropus","Centropus sinensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1341
"Chlamydotis_macqueenii","Otidiformes","Otididae","Chlamydotis","Chlamydotis macqueenii",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1342
"Otis_tarda","Otidiformes","Otididae","Otis","Otis tarda",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1343
"Tetrax_tetrax","Otidiformes","Otididae","Tetrax","Tetrax tetrax",1,FALSE,1,"Tetrax tetrax","小鸨","NT","Otidiformes",FALSE,TRUE,1344
"Podiceps_nigricollis","Podicipediformes","Podicipedidae","Podiceps","Podiceps nigricollis",1,FALSE,1,"Podiceps nigricollis","黑颈䴙䴘","LC","Podicipediformes",FALSE,TRUE,1345
"Podiceps_auritus","Podicipediformes","Podicipedidae","Podiceps","Podiceps auritus",1,FALSE,1,"Podiceps auritus","角䴙䴘","VU","Podicipediformes",FALSE,TRUE,1346
"Podiceps_grisegena","Podicipediformes","Podicipedidae","Podiceps","Podiceps grisegena",1,FALSE,1,"Podiceps grisegena","赤颈䴙䴘","LC","Podicipediformes",FALSE,TRUE,1347
"Podiceps_cristatus","Podicipediformes","Podicipedidae","Podiceps","Podiceps cristatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1348
"Tachybaptus_ruficollis","Podicipediformes","Podicipedidae","Tachybaptus","Tachybaptus ruficollis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1349
"Phoenicopterus_roseus","Phoenicopteriformes","Phoenicopteridae","Phoenicopterus","Phoenicopterus roseus",1,FALSE,1,"Phoenicopterus roseus","大红鹳","LC","Phoenicopteriformes",FALSE,TRUE,1350
"Anas_platyrhynchos","Anseriformes","Anatidae","Anas","Anas platyrhynchos",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1351
"Anas_poecilorhyncha","Anseriformes","Anatidae","Anas","Anas poecilorhyncha",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1352
"Anas_zonorhyncha","Anseriformes","Anatidae","Anas","Anas zonorhyncha",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1353
"Anas_luzonica","Anseriformes","Anatidae","Anas","Anas luzonica",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1354
"Anas_crecca","Anseriformes","Anatidae","Anas","Anas crecca",1,FALSE,1,"Anas carolinensis","美洲绿翅鸭","LC","Anseriformes",TRUE,TRUE,1355
"Anas_acuta","Anseriformes","Anatidae","Anas","Anas acuta",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1356
"Mareca_americana","Anseriformes","Anatidae","Mareca","Mareca americana",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1357
"Mareca_penelope","Anseriformes","Anatidae","Mareca","Mareca penelope",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1358
"Mareca_strepera","Anseriformes","Anatidae","Mareca","Mareca strepera",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1359
"Mareca_falcata","Anseriformes","Anatidae","Mareca","Mareca falcata",1,FALSE,1,"Mareca falcata","罗纹鸭","LC","Anseriformes",FALSE,TRUE,1360
"Sibirionetta_formosa","Anseriformes","Anatidae","Sibirionetta","Sibirionetta formosa",1,FALSE,1,"Sibirionetta formosa","花脸鸭","EN","Anseriformes",FALSE,TRUE,1361
"Spatula_clypeata","Anseriformes","Anatidae","Spatula","Spatula clypeata",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1362
"Spatula_querquedula","Anseriformes","Anatidae","Spatula","Spatula querquedula",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1363
"Sarkidiornis_melanotos","Anseriformes","Anatidae","Sarkidiornis","Sarkidiornis melanotos",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1364
"Aythya_collaris","Anseriformes","Anatidae","Aythya","Aythya collaris",1,FALSE,1,"Aythya collaris","环颈潜鸭","LC","Anseriformes",FALSE,TRUE,1365
"Aythya_ferina","Anseriformes","Anatidae","Aythya","Aythya ferina",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1366
"Aythya_valisineria","Anseriformes","Anatidae","Aythya","Aythya valisineria",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1367
"Aythya_affinis","Anseriformes","Anatidae","Aythya","Aythya affinis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1368
"Aythya_marila","Anseriformes","Anatidae","Aythya","Aythya marila",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1369
"Aythya_fuligula","Anseriformes","Anatidae","Aythya","Aythya fuligula",1,FALSE,1,"Aythya fuligula","凤头潜鸭","LC","Anseriformes",FALSE,TRUE,1370
"Aythya_baeri","Anseriformes","Anatidae","Aythya","Aythya baeri",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1371
"Aythya_nyroca","Anseriformes","Anatidae","Aythya","Aythya nyroca",1,FALSE,1,"Aythya nyroca","白眼潜鸭","NT","Anseriformes",FALSE,TRUE,1372
"Netta_rufina","Anseriformes","Anatidae","Netta","Netta rufina",1,FALSE,1,"Netta rufina","赤嘴潜鸭","LC","Anseriformes",FALSE,TRUE,1373
"Asarcornis_scutulata","Anseriformes","Anatidae","Asarcornis","Asarcornis scutulata",1,FALSE,1,"Asarcornis scutulata","白翅栖鸭","CR","Anseriformes",FALSE,TRUE,1374
"Marmaronetta_angustirostris","Anseriformes","Anatidae","Marmaronetta","Marmaronetta angustirostris",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1375
"Clangula_hyemalis","Anseriformes","Anatidae","Clangula","Clangula hyemalis",1,FALSE,1,"Clangula hyemalis","长尾鸭","VU","Anseriformes",FALSE,TRUE,1376
"Mergus_merganser","Anseriformes","Anatidae","Mergus","Mergus merganser",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1377
"Mergus_squamatus","Anseriformes","Anatidae","Mergus","Mergus squamatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1378
"Mergus_serrator","Anseriformes","Anatidae","Mergus","Mergus serrator",1,FALSE,1,"Mergus serrator","红胸秋沙鸭","LC","Anseriformes",FALSE,TRUE,1379
"Mergellus_albellus","Anseriformes","Anatidae","Mergellus","Mergellus albellus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1380
"Bucephala_clangula","Anseriformes","Anatidae","Bucephala","Bucephala clangula",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1381
"Melanitta_fusca","Anseriformes","Anatidae","Melanitta","Melanitta fusca",1,FALSE,1,"Melanitta fusca","丝绒海番鸭","VU","Anseriformes",FALSE,TRUE,1382
"Melanitta_stejnegeri","Anseriformes","Anatidae","Melanitta","Melanitta stejnegeri",1,FALSE,1,"Melanitta stejnegeri","斑脸海番鸭","LC","Anseriformes",FALSE,TRUE,1383
"Melanitta_americana","Anseriformes","Anatidae","Melanitta","Melanitta americana",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1384
"Polysticta_stelleri","Anseriformes","Anatidae","Polysticta","Polysticta stelleri",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1385
"Histrionicus_histrionicus","Anseriformes","Anatidae","Histrionicus","Histrionicus histrionicus",1,FALSE,1,"Histrionicus histrionicus","丑鸭","LC","Anseriformes",FALSE,TRUE,1386
"Tadorna_ferruginea","Anseriformes","Anatidae","Tadorna","Tadorna ferruginea",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1387
"Tadorna_tadorna","Anseriformes","Anatidae","Tadorna","Tadorna tadorna",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1388
"Aix_galericulata","Anseriformes","Anatidae","Aix","Aix galericulata",1,FALSE,1,"Aix galericulata","鸳鸯","LC","Anseriformes",FALSE,TRUE,1389
"Anser_serrirostris","Anseriformes","Anatidae","Anser","Anser serrirostris",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1390
"Anser_fabalis","Anseriformes","Anatidae","Anser","Anser fabalis",1,FALSE,1,"Anser fabalis","豆雁","LC","Anseriformes",FALSE,TRUE,1391
"Anser_albifrons","Anseriformes","Anatidae","Anser","Anser albifrons",1,FALSE,1,"Anser albifrons","白额雁","LC","Anseriformes",FALSE,TRUE,1392
"Anser_erythropus","Anseriformes","Anatidae","Anser","Anser erythropus",1,FALSE,1,"Anser erythropus","小白额雁","VU","Anseriformes",FALSE,TRUE,1393
"Anser_cygnoides","Anseriformes","Anatidae","Anser","Anser cygnoides",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1394
"Anser_anser","Anseriformes","Anatidae","Anser","Anser anser",1,FALSE,1,"Anser anser","灰雁","LC","Anseriformes",FALSE,TRUE,1395
"Anser_caerulescens","Anseriformes","Anatidae","Anser","Anser caerulescens",1,FALSE,1,"Anser caerulescens","雪雁","LC","Anseriformes",FALSE,TRUE,1396
"Anser_indicus","Anseriformes","Anatidae","Anser","Anser indicus",1,FALSE,1,"Anser indicus","斑头雁","LC","Anseriformes",FALSE,TRUE,1397
"Branta_hutchinsii","Anseriformes","Anatidae","Branta","Branta hutchinsii",1,FALSE,1,"Branta hutchinsii","小美洲黑雁","LC","Anseriformes",FALSE,TRUE,1398
"Branta_leucopsis","Anseriformes","Anatidae","Branta","Branta leucopsis",1,FALSE,1,"Branta leucopsis","白颊黑雁","LC","Anseriformes",FALSE,TRUE,1399
"Branta_canadensis","Anseriformes","Anatidae","Branta","Branta canadensis",1,FALSE,1,"Branta canadensis","加拿大雁","LC","Anseriformes",FALSE,TRUE,1400
"Branta_ruficollis","Anseriformes","Anatidae","Branta","Branta ruficollis",1,FALSE,1,"Branta ruficollis","红胸黑雁","VU","Anseriformes",FALSE,TRUE,1401
"Branta_bernicla","Anseriformes","Anatidae","Branta","Branta bernicla",1,FALSE,1,"Branta bernicla","黑雁","LC","Anseriformes",FALSE,TRUE,1402
"Cygnus_columbianus","Anseriformes","Anatidae","Cygnus","Cygnus columbianus",1,FALSE,1,"Cygnus columbianus","小天鹅","LC","Anseriformes",FALSE,TRUE,1403
"Cygnus_cygnus","Anseriformes","Anatidae","Cygnus","Cygnus cygnus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1404
"Cygnus_olor","Anseriformes","Anatidae","Cygnus","Cygnus olor",1,FALSE,1,"Cygnus olor","疣鼻天鹅","LC","Anseriformes",FALSE,TRUE,1405
"Oxyura_leucocephala","Anseriformes","Anatidae","Oxyura","Oxyura leucocephala",1,FALSE,1,"Oxyura leucocephala","白头硬尾鸭","EN","Anseriformes",FALSE,TRUE,1406
"Nettapus_coromandelianus","Anseriformes","Anatidae","Nettapus","Nettapus coromandelianus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1407
"Dendrocygna_javanica","Anseriformes","Anatidae","Dendrocygna","Dendrocygna javanica",1,FALSE,1,"Dendrocygna javanica","栗树鸭","LC","Anseriformes",FALSE,TRUE,1408
"Lophura_leucomelanos","Galliformes","Phasianidae","Lophura","Lophura leucomelanos",1,FALSE,1,"Lophura leucomelanos","黑鹇","LC","Galliformes",FALSE,TRUE,1409
"Lophura_nycthemera","Galliformes","Phasianidae","Lophura","Lophura nycthemera",1,FALSE,1,"Lophura nycthemera","白鹇","LC","Galliformes",FALSE,TRUE,1410
"Lophura_swinhoii","Galliformes","Phasianidae","Lophura","Lophura swinhoii",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1411
"Crossoptilon_auritum","Galliformes","Phasianidae","Crossoptilon","Crossoptilon auritum",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1412
"Crossoptilon_mantchuricum","Galliformes","Phasianidae","Crossoptilon","Crossoptilon mantchuricum",1,FALSE,1,"Crossoptilon mantchuricum","褐马鸡","LC","Galliformes",FALSE,TRUE,1413
"Crossoptilon_crossoptilon","Galliformes","Phasianidae","Crossoptilon","Crossoptilon crossoptilon",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1414
"Crossoptilon_harmani","Galliformes","Phasianidae","Crossoptilon","Crossoptilon harmani",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1415
"Phasianus_colchicus","Galliformes","Phasianidae","Phasianus","Phasianus colchicus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1416
"Chrysolophus_amherstiae","Galliformes","Phasianidae","Chrysolophus","Chrysolophus amherstiae",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1417
"Chrysolophus_pictus","Galliformes","Phasianidae","Chrysolophus","Chrysolophus pictus",1,FALSE,1,"Chrysolophus pictus","红腹锦鸡","LC","Galliformes",FALSE,TRUE,1418
"Syrmaticus_ellioti","Galliformes","Phasianidae","Syrmaticus","Syrmaticus ellioti",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1419
"Syrmaticus_humiae","Galliformes","Phasianidae","Syrmaticus","Syrmaticus humiae",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1420
"Syrmaticus_mikado","Galliformes","Phasianidae","Syrmaticus","Syrmaticus mikado",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1421
"Syrmaticus_reevesii","Galliformes","Phasianidae","Syrmaticus","Syrmaticus reevesii",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1422
"Perdix_dauurica","Galliformes","Phasianidae","Perdix","Perdix dauurica",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1423
"Perdix_perdix","Galliformes","Phasianidae","Perdix","Perdix perdix",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1424
"Perdix_hodgsoniae","Galliformes","Phasianidae","Perdix","Perdix hodgsoniae",1,FALSE,1,"Perdix hodgsoniae","高原山鹑","LC","Galliformes",FALSE,TRUE,1425
"Lyrurus_tetrix","Galliformes","Phasianidae","Lyrurus","Lyrurus tetrix",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1426
"Tetrao_urogalloides","Galliformes","Phasianidae","Tetrao","Tetrao urogalloides",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1427
"Tetrao_urogallus","Galliformes","Phasianidae","Tetrao","Tetrao urogallus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1428
"Falcipennis_falcipennis","Galliformes","Phasianidae","Falcipennis","Falcipennis falcipennis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1429
"Lagopus_lagopus","Galliformes","Phasianidae","Lagopus","Lagopus lagopus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1430
"Lagopus_muta","Galliformes","Phasianidae","Lagopus","Lagopus muta",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1431
"Tetrastes_bonasia","Galliformes","Phasianidae","Tetrastes","Tetrastes bonasia",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1432
