record_id,species,order_raw,order_cn,province_cn,province_en_raw,year,iucn_raw,discover_cause_raw,discovery_method_raw,longitude,latitude,order,province,iucn,discover_reason,discovery_method,paper_id,species_cn,english_name,naming_time,identity_source,identity_change_flag,duplicate_group_size,keep_record
605,Anthus trivialis,PASSERIFORMES,雀形目,江苏省,Juangsu,2024,LC,分布变化,观察拍摄，记录鸣声,120.957222222222,32.7622222222222,Passeriformes,Jiangsu,LC,Range shift or distribution change,观察拍摄，记录鸣声,江苏省鸟类新纪录———林鹨和虎头海雕,林鹨,Tree Pipit,NA,raw_table,FALSE,1,TRUE
610,Cyornis glaucicomans,PASSERIFORMES,雀形目,江苏省,Juangsu,2024,LC,分布变化,观察拍摄,120.236666666667,31.5102777777778,Passeriformes,Jiangsu,LC,Range shift or distribution change,观察拍摄,江苏省鸟类新纪录———苍头燕雀、中华仙鹟和库页岛柳莺,中华仙鹟,Chinese Blue Flycatcher,NA,raw_table,FALSE,1,TRUE
509,Emberiza siemsseni,PASSERIFORMES,雀形目,江苏省,Juangsu,2024,LC,NA,观察拍摄,118.825,31.6363888888889,Passeriformes,Jiangsu,LC,Unclear,观察拍摄,江苏省六种鸟类新纪录,蓝鹀,Slaty Bunting,NA,raw_table,FALSE,1,TRUE
644,Ficedula owstoni,PASSERIFORMES,雀形目,江苏省,Juangsu,2024,LC,分布变化,整理照片发现,120.87,32,Passeriformes,Jiangsu,LC,Range shift or distribution change,整理照片发现,江苏省鸟类新纪录———琉球姬鹟,琉球姬鹟,Ryukyu Flycatcher,NA,raw_table,FALSE,1,TRUE
539,Fringilla coelebs,PASSERIFORMES,雀形目,江苏省,Juangsu,2024,LC,分布变化,观察拍摄,120.238888888889,31.5108333333333,Passeriformes,Jiangsu,LC,Range shift or distribution change,观察拍摄,江苏省鸟类新纪录———苍头燕雀、中华仙鹟和库页岛柳莺,苍头燕雀,Common Chaffinch,NA,raw_table,FALSE,1,TRUE
670,Oenanthe deserti,PASSERIFORMES,雀形目,江苏省,Juangsu,2024,LC,分布变化,观察拍摄,120.834166666667,33.1922222222222,Passeriformes,Jiangsu,LC,Range shift or distribution change,观察拍摄,江苏省六种鸟类新纪录,漠䳭,Desert Wheatear,NA,true_mismatch,TRUE,1,TRUE
681,Oenanthe oenanthe,PASSERIFORMES,雀形目,江苏省,Juangsu,2024,LC,NA,观察拍摄,120.834166666667,31.7919444444444,Passeriformes,Jiangsu,LC,Unclear,观察拍摄,江苏省六种鸟类新纪录,穗䳭,Northern Wheatear,NA,raw_table,FALSE,1,TRUE
463,Pericrocotus ethologus,PASSERIFORMES,雀形目,江苏省,Juangsu,2024,LC,NA,观察拍摄,120.818333333333,31.8533333333333,Passeriformes,Jiangsu,LC,Unclear,观察拍摄,江苏省六种鸟类新纪录,长尾山椒鸟,Long-tailed Minivet,NA,raw_table,FALSE,1,TRUE
752,Phylloscopus borealoides,PASSERIFORMES,雀形目,江苏省,Juangsu,2024,LC,分布变化和技术进步,观察拍摄，记录鸣声,120.24,31.5122222222222,Passeriformes,Jiangsu,LC,Mixed: range change + survey/technology,观察拍摄，记录鸣声,江苏省鸟类新纪录———苍头燕雀、中华仙鹟和库页岛柳莺,库页岛柳莺,Sakhalin Leaf-warbler,NA,raw_table,FALSE,1,TRUE
766,Phylloscopus collybita,PASSERIFORMES,雀形目,江苏省,Jiangsu,2024,LC,缺乏调查,观察拍摄,117.411388888889,34.1483333333333,Passeriformes,Jiangsu,LC,Survey gap or under-sampling,观察拍摄,江苏徐州发现叽喳柳莺,叽喳柳莺,Common Chiffchaff,NA,raw_table,FALSE,1,TRUE
467,Prinia atrogularis,PASSERIFORMES,雀形目,江苏省,Juangsu,2024,LC,分布变化,观察拍摄,120.694444444444,33.3652777777778,Passeriformes,Jiangsu,LC,Range shift or distribution change,观察拍摄,江苏鸟类新记录——欧亚旋木雀,黑喉山鹪莺,Black-throated Prinia,NA,duplicate_audit,TRUE,1,TRUE
561,Ptyonoprogne rupestris,PASSERIFORMES,雀形目,江苏省,Juangsu,2024,LC,NA,观察拍摄,120.476388888889,31.2994444444444,Passeriformes,Jiangsu,LC,Unclear,观察拍摄,江苏省六种鸟类新纪录,岩燕,Eurasian Crag Martin,NA,raw_table,FALSE,1,TRUE
1076,Sula sula,SULIFORMES,鲣鸟目,江苏省,Juangsu,2024,LC,分布变化,救助,121.107675,32.019003,Suliformes,Jiangsu,LC,Range shift or distribution change,救助,江苏省鸟类新纪录———红脚鲣鸟,红脚鲣鸟,Red-footed Booby,NA,raw_table,FALSE,1,TRUE
1070,Urile pelagicus,SULIFORMES,鲣鸟目,江苏省,Juangsu,2024,LC,分布变化,观察拍摄,121.54271,31.772942,Suliformes,Jiangsu,LC,Range shift or distribution change,观察拍摄,江苏省鸟类新纪录——海鸬鹚,海鸬鹚,Pelagic Cormorant,NA,raw_table,FALSE,1,TRUE
149,Charadrius dealbatus,CHARADRIIFORMES,鸻形目,江西省,Jiangxi,2024,LC,分布变化,观察拍摄,115.822571666667,29.6944533333333,Charadriiformes,Jiangxi,LC,Range shift or distribution change,观察拍摄,江西省鸟类新记录——白脸鸻,白脸鸻,White-faced Plover,NA,raw_table,FALSE,1,TRUE
171,Hydrophasianus chirurgus,CHARADRIIFORMES,鸻形目,辽宁省,Liaoning,2024,LC,NA,观察和拍摄,122.916944444444,41.7383333333333,Charadriiformes,Liaoning,LC,Unclear,观察和拍摄,辽宁沈阳、锦州发现水雉繁殖,水雉,Pheasant-tailed Jacana,NA,raw_table,FALSE,1,TRUE
22,Aviceda leuphotes,ACCIPITRIFORMES,鹰形目,宁夏回族自治区,Ningxia,2024,LC,NA,观察拍摄,106.314308,35.354555,Accipitriformes,Ningxia,LC,Unclear,观察拍摄,宁夏回族自治区鸟类新纪录——黑冠鹃隼、 绿翅短脚鹎和棕脸鹟莺,黑冠鹃隼,Black Baza,NA,raw_table,FALSE,1,TRUE
187,Hydroprogne caspia,CHARADRIIFORMES,鸻形目,宁夏回族自治区,Ningxia,2024,LC,NA,观察和拍摄,105.123472222222,37.5814722222222,Charadriiformes,Ningxia,LC,Unclear,观察和拍摄,宁夏中卫发现丝光椋鸟和红嘴巨燕鸥,红嘴巨燕鸥,Caspian Tern,NA,raw_table,FALSE,1,TRUE
852,Abroscopus albogularis,PASSERIFORMES,雀形目,宁夏回族自治区,Ningxia,2024,LC,NA,观察拍摄,106.176667,35.665278,Passeriformes,Ningxia,LC,Unclear,观察拍摄,宁夏回族自治区鸟类新纪录——黑冠鹃隼、 绿翅短脚鹎和棕脸鹟莺,棕脸鹟莺,Rufous-faced Warbler,NA,raw_table,FALSE,1,TRUE
821,Ixos mcclellandii,PASSERIFORMES,雀形目,宁夏回族自治区,Ningxia,2024,LC,NA,观察拍摄,106.334538,35.369643,Passeriformes,Ningxia,LC,Unclear,观察拍摄,宁夏回族自治区鸟类新纪录——黑冠鹃隼、 绿翅短脚鹎和棕脸鹟莺,绿翅短脚鹎,Mountain Bulbul,NA,raw_table,FALSE,1,TRUE
879,Spodiopsar sericeus,PASSERIFORMES,雀形目,宁夏回族自治区,Ningxia,2024,LC,NA,观察拍摄,105.045833333333,37.4672222222222,Passeriformes,Ningxia,LC,Unclear,观察拍摄,宁夏中卫发现丝光椋鸟和红嘴巨燕鸥,丝光椋鸟,Red-billed Starling,NA,raw_table,FALSE,1,TRUE
301,Anastomus oscitans,CICONIIFORMES,鹳形目,青海省,Qinghai,2024,LC,分布变化,观察拍摄,96.56756,32.584536,Ciconiiformes,Qinghai,LC,Range shift or distribution change,观察拍摄,青海鸟类新纪录——钳嘴鹳,钳嘴鹳,Asian Openbill,NA,raw_table,FALSE,1,TRUE
360,Eudynamys scolopaceus,CUCULIFORMES,鹃形目,青海省,Qinghai,2024,LC,分布变化,观察拍摄,90.8591666666667,38.2522222222222,Cuculiformes,Qinghai,LC,Range shift or distribution change,观察拍摄,青海省茫崖发现噪鹃,噪鹃,Western Koel,NA,raw_table,FALSE,1,TRUE
716,Suthora webbiana,PASSERIFORMES,雀形目,青海省,Qinghai,2024,LC,分布变化,观察拍摄,102.17,37.0933333333333,Passeriformes,Qinghai,LC,Range shift or distribution change,观察拍摄,青海省鸟类新纪录——棕头鸦雀,棕头鸦雀,Vinous-throated Parrotbill,NA,raw_table,FALSE,1,TRUE
43,Gypaetus barbatus,ACCIPITRIFORMES,鹰形目,陕西省,Shaanxi,2024,NT,分布变化,救助,109.939,36.871,Accipitriformes,Shaanxi,NT,Range shift or distribution change,救助,陕西省鸟类分布新记录——胡兀鹫,胡兀鹫,Bearded Vulture,NA,raw_table,FALSE,1,TRUE
339,Halcyon smyrnensis,CORACIIFORMES,佛法僧目,山东省,Shandong,2024,LC,NA,观察和拍照,119.711111111111,35.6202777777778,Coraciiformes,Shandong,LC,Unclear,观察和拍照,山东日照发现白胸翡翠,白胸翡翠,White-throated Kingfisher,NA,raw_table,FALSE,1,TRUE
436,Aegithalos caudatus,PASSERIFORMES,雀形目,山东省,Shandong,2024,LC,分布变化,观察拍摄,117.865555555556,38.2638888888889,Passeriformes,Shandong,LC,Range shift or distribution change,观察拍摄,山东省鸟类新记录——北长尾山雀,北长尾山雀,Long-tailed Tit,NA,raw_table,FALSE,1,TRUE
863,Spodiopsar sericeus,PASSERIFORMES,雀形目,山东省,Shandong,2024,LC,分布变化,观察拍摄,117.865833333333,38.2575,Passeriformes,Shandong,LC,Range shift or distribution change,观察拍摄,山东省鸟类新记录——黑头鳾,丝光椋鸟,Red-Billed Starling,NA,format_mismatch,TRUE,1,TRUE
1051,Ketupa flavipes,STRIGIFORMES,鸮形目,山西省,Shanxi,2024,LC,分布变化,观察拍摄,111.862222222222,35.5886111111111,Strigiformes,Shanxi,LC,Range shift or distribution change,观察拍摄,山西省鸟类新记录——黄腿渔鸮,黄腿渔鸮,Tawny Fish-owl,NA,raw_table,FALSE,1,TRUE
397,Grus japonensis,GRUIFORMES,鹤形目,四川省,Sichuan,2024,VU,分布变化,观察拍摄,105.48,32.67,Gruiformes,Sichuan,VU,Range shift or distribution change,观察拍摄,四川省鸟类新记录——丹顶鹤,丹顶鹤,Red-crowned Crane,NA,raw_table,FALSE,1,TRUE
100,Branta ruficollis,ANSERIFORMES,雁形目,新疆维吾尔自治区,Xinjiang,2024,VU,NA,观察和拍摄,83.5666666666667,45.95,Anseriformes,Xinjiang,VU,Unclear,观察和拍摄,新疆塔城发现红胸黑雁,红胸黑雁,Red-breasted Goose,NA,raw_table,FALSE,1,TRUE
849,Remiz pendulinus,PASSERIFORMES,雀形目,新疆维吾尔自治区,Xinjiang,2024,LC,NA,网捕环志（雾网）结合鸣声回放,82.88,44.79,Passeriformes,Xinjiang,LC,Unclear,网捕环志（雾网）结合鸣声回放,中国鸟类分布新记录种——欧亚攀雀,欧亚攀雀,Eurasian penduline tit,NA,raw_table,FALSE,1,TRUE
351,Clamator coromandus,CUCULIFORMES,鹃形目,西藏自治区,Tibet,2024,LC,NA,观察和拍摄,95.3377777777778,29.3411111111111,Cuculiformes,Xizang,LC,Unclear,观察和拍摄,西藏墨脱发现小鸦鹃,红翅凤头鹃,Chestnut-winged Cuckoo,NA,format_mismatch,TRUE,1,TRUE
369,Lophura leucomelanos,GALLIFORMES,鸡形目,西藏自治区,Tibet,2024,LC,NA,红外相机；雉类调查,88.48,28.18,Galliformes,Xizang,LC,Unclear,红外相机；雉类调查,黑鹇在西藏的亚种分布新记录,黑鹇,Kalij Pheasant,NA,raw_table,FALSE,1,TRUE
428,Acrocephalus bistrigiceps,PASSERIFORMES,雀形目,西藏自治区,Tibet,2024,LC,分布变化，调查不足,观察拍摄,95.3317222222222,29.3262777777778,Passeriformes,Xizang,LC,Mixed: range change + survey/technology,观察拍摄,西藏墨脱县3种鸟类新分布记录,黑眉苇莺,Black-browed Reed-warbler,NA,raw_table,FALSE,1,TRUE
431,Aegithalos concinnus,PASSERIFORMES,雀形目,西藏自治区,Tibet,2024,LC,分布变化，调查不足,观察拍摄,95.3317222222222,29.3262777777778,Passeriformes,Xizang,LC,Mixed: range change + survey/technology,观察拍摄,西藏墨脱县3种鸟类新分布记录,红头长尾山雀,Black-throated Tit,NA,true_mismatch,TRUE,1,TRUE
500,Emberiza elegans,PASSERIFORMES,雀形目,西藏自治区,Tibet,2024,LC,分布变化,观察拍摄,98.2938722222222,28.5609638888889,Passeriformes,Xizang,LC,Range shift or distribution change,观察拍摄,西藏鸟类分布新纪录——黄喉鹀,黄喉鹀,Yellow-throated Bunting,NA,raw_table,FALSE,1,TRUE
904,Geokichla wardii,PASSERIFORMES,雀形目,西藏自治区,Tibet,2024,LC,NA,观察拍摄,85.3666666666667,28.2833333333333,Passeriformes,Xizang,LC,Unclear,观察拍摄,中国鸟类分布新记录种——杂色地鸫,杂色地鸫,Pied Thrush,NA,raw_table,FALSE,1,TRUE
587,Helopsaltes certhiola,PASSERIFORMES,雀形目,西藏自治区,Tibet,2024,LC,分布变化，调查不足,观察拍摄,95.3318888888889,29.3261111111111,Passeriformes,Xizang,LC,Mixed: range change + survey/technology,观察拍摄,西藏墨脱县3种鸟类新分布记录,小蝗莺,Pallas's Grasshopper-warbler,NA,raw_table,FALSE,1,TRUE
161,Charadrius veredus,CHARADRIIFORMES,鸻形目,云南省,Yunnan,2024,LC,NA,观察和拍摄,101.816666666667,24.0333333333333,Charadriiformes,Yunnan,LC,Unclear,观察和拍摄,云南文山及保山发现东方鸻,东方鸻,Oriental Plover,NA,raw_table,FALSE,1,TRUE
211,Onychoprion anaethetus,CHARADRIIFORMES,鸻形目,云南省,Yunnan,2024,LC,分布变化,观察拍摄,103.157899888889,23.35,Charadriiformes,Yunnan,LC,Range shift or distribution change,观察拍摄,云南省鸟类新纪录——褐翅燕鸥,褐翅燕鸥,Bridled Tern,NA,raw_table,FALSE,1,TRUE
1063,Anhinga melanogaster,SULIFORMES,鲣鸟目,云南省,Yunnan,2024,LC,NA,观察和拍摄；标本采集（死亡）,97.8394444444444,24.0033333333333,Suliformes,Yunnan,LC,Unclear,观察和拍摄；标本采集（死亡）,云南瑞丽发现黑腹蛇鹈,黑腹蛇鹈,Oriental Darter,NA,raw_table,FALSE,1,TRUE
433,Acrocephalus tangorum,PASSERIFORMES,雀形目,浙江省,Zhejiang,2024,VU,分布变化,观察拍摄,119.748960277778,30.24194175,Passeriformes,Zhejiang,VU,Range shift or distribution change,观察拍摄,浙江省鸟类新记录——远东苇莺,远东苇莺,White-browed Reed-warbler,NA,raw_table,FALSE,1,TRUE
296,Anastomus oscitans,CHARADRIIFORMES,鸻形目,安徽省,Anhui,2025,LC,NA,观察和拍摄,117.085833333333,30.2638888888889,Charadriiformes,Anhui,LC,Unclear,观察和拍摄,安徽池州发现棕三趾鹑,钳嘴鹳,Asian openbill,NA,format_mismatch,TRUE,1,TRUE
189,Larus ichthyaetus,CHARADRIIFORMES,鸻形目,安徽省,Anhui,2025,LC,NA,观察和拍摄,117.023055555556,30.8491666666667,Charadriiformes,Anhui,LC,Unclear,观察和拍摄,安徽桐城发现渔鸥,渔鸥,Pallas's Gull,NA,raw_table,FALSE,1,TRUE
213,Rissa tridactyla,CHARADRIIFORMES,鸻形目,安徽省,Anhui,2025,VU,分布变化,发现尸体,117.09229544,30.74935613,Charadriiformes,Anhui,VU,Range shift or distribution change,发现尸体,安徽省鸟类新记录——三趾鸥,三趾鸥,Black-legged Kittiwake,NA,raw_table,FALSE,1,TRUE
556,Cecropis striolata,PASSERIFORMES,雀形目,重庆市,Chongqing,2025,LC,分布变化,观察拍摄,108.789444444444,30.6897222222222,Passeriformes,Chongqing,LC,Range shift or distribution change,观察拍摄,重庆发现斑腰燕,斑腰燕,Striated Swallow,NA,raw_table,FALSE,1,TRUE
29,Circus aeruginosus,ACCIPITRIFORMES,鹰形目,甘肃省,Gansu,2025,LC,缺乏调查,观察拍摄,103.4718887,37.89368904,Accipitriformes,Gansu,LC,Survey gap or under-sampling,观察拍摄,甘肃省3种鸟类新记录——北极鸥、白头鹞和黄眉林雀,白头鹞,Western Marsh Harrier,NA,raw_table,FALSE,1,TRUE
35,Elanus caeruleus,ACCIPITRIFORMES,鹰形目,甘肃省,Gansu,2025,LC,分布变化,观察拍摄,106.708333333333,35.5475,Accipitriformes,Gansu,LC,Range shift or distribution change,观察拍摄,甘肃省鸟类新记录——黑翅鸢,黑翅鸢,Black-winged Kite,NA,raw_table,FALSE,1,TRUE
201,Larus hyperboreus,CHARADRIIFORMES,鸻形目,甘肃省,Gansu,2025,LC,分布变化,观察拍摄,103.87696,36.07986,Charadriiformes,Gansu,LC,Range shift or distribution change,观察拍摄,甘肃省3种鸟类新记录——北极鸥、白头鹞和黄眉林雀,北极鸥,Glaucous Gull,NA,raw_table,FALSE,1,TRUE
275,Numenius minutus,CHARADRIIFORMES,鸻形目,甘肃省,Gansu,2025,LC,分布变化,观察拍摄,101.014722222222,38.81,Charadriiformes,Gansu,LC,Range shift or distribution change,观察拍摄,甘肃省鸟类新记录——小杓鹬,小杓鹬,Little Curlew,NA,raw_table,FALSE,1,TRUE
620,Erithacus rubecula,PASSERIFORMES,雀形目,甘肃省,Gansu,2025,LC,分布变化,观察拍摄,100.340266666667,39.6676944444444,Passeriformes,Gansu,LC,Range shift or distribution change,观察拍摄,甘肃省鸟类分布新纪录——欧亚鸲,欧亚鸲,Eurasian Robin,NA,raw_table,FALSE,1,TRUE
788,Phylloscopus sibilatrix,PASSERIFORMES,雀形目,甘肃省,Gansu,2025,LC,分布变化,观察拍摄,100.408055555556,39.3069444444444,Passeriformes,Gansu,LC,Range shift or distribution change,观察拍摄,甘肃张掖发现林柳莺,林柳莺,Wood Warbler,NA,raw_table,FALSE,1,TRUE
733,Sylviparus modestus,PASSERIFORMES,雀形目,甘肃省,Gansu,2025,LC,分布变化,观察拍摄,104.63075,32.94551,Passeriformes,Gansu,LC,Range shift or distribution change,观察拍摄,甘肃省3种鸟类新记录——北极鸥、白头鹞和黄眉林雀,黄眉林雀,Yellow-browed Tit,NA,raw_table,FALSE,1,TRUE
120,Melanitta fusca,ANSERIFORMES,雁形目,广东省,Guangdong,2025,VU,分布变化,观察拍摄,113.75,22.5333333333333,Anseriformes,Guangdong,VU,Range shift or distribution change,观察拍摄,广东省鸟类新记录——丝绒海番鸭,丝绒海番鸭,Velvet Scoter,NA,raw_table,FALSE,1,TRUE
559,Lanius schach,PASSERIFORMES,雀形目,广东省,Guangdong,2025,LC,分布变化,观察拍摄,110.338647222222,20.8312111111111,Passeriformes,Guangdong,LC,Range shift or distribution change,观察拍摄,广东省鸟类新纪录——线尾燕,黑伯劳,Long-tailed Shrike,NA,true_mismatch,TRUE,1,TRUE
746,Pellorneum albiventre,PASSERIFORMES,雀形目,广东省,Guangdong,2025,LC,分布变化,观察拍摄,111.41,22.26,Passeriformes,Guangdong,LC,Range shift or distribution change,观察拍摄,广东云开山发现白腹幽鹛,白腹幽鹛,Spot-Throated Babbler,NA,raw_table,FALSE,1,TRUE
1071,Sula dactylatra,SULIFORMES,鲣鸟目,广东省,Guangdong,2025,LC,缺乏调查,观察拍摄,116.530694444444,22.1605138888889,Suliformes,Guangdong,LC,Survey gap or under-sampling,观察拍摄,广东省鸟类新记录——蓝脸鲣鸟,蓝脸鲣鸟,Blue-faced Booby,NA,raw_table,FALSE,1,TRUE
167,Hydrophasianus chirurgus,CHARADRIIFORMES,鸻形目,广西壮族自治区,Guangxi,2025,LC,分布变化,观察拍摄,108.283333333333,22.85,Charadriiformes,Guangxi,LC,Range shift or distribution change,观察拍摄,广西壮族自治区鸟类新记录——灰燕鸻,水雉,Pheasant-tailed Jacana,NA,true_mismatch,TRUE,1,TRUE
763,Phylloscopus collybita,PASSERIFORMES,雀形目,广西壮族自治区,Guangxi,2025,LC,缺乏调查,观察拍摄,109.099166666667,21.0569444444444,Passeriformes,Guangxi,LC,Survey gap or under-sampling,观察拍摄,广西涠洲岛发现叽喳柳莺,叽喳柳莺,Common Chiffchaff,NA,raw_table,FALSE,1,TRUE
966,Ardeola speciosa,PELECANIFORMES,鹈形目,广西壮族自治区,Guangxi,2025,LC,分布变化,观察拍摄,110.216666666667,22.6666666666667,Pelecaniformes,Guangxi,LC,Range shift or distribution change,观察拍摄,广西玉林发现爪哇池鹭,爪哇池鹭,Javan Pond-Heron,NA,raw_table,FALSE,1,TRUE
288,Stercorarius parasiticus,CHARADRIIFORMES,鸻形目,贵州省,Guizhou,2025,LC,NA,观察和拍摄,109.224166666667,27.8233333333333,Charadriiformes,Guizhou,LC,Unclear,观察和拍摄,贵州铜仁发现泽鹬,短尾贼鸥,Arctic Jaeger,NA,true_mismatch,TRUE,1,TRUE
858,Phyllergates cucullatus,PASSERIFORMES,雀形目,贵州省,Guizhou,2025,LC,分布变化,观察拍摄,104.906666666667,25.0880555555556,Passeriformes,Guizhou,LC,Range shift or distribution change,观察拍摄,贵州省鸟类新纪录———栗头织叶莺,栗头织叶莺,Mountain Tailorbird,NA,raw_table,FALSE,1,TRUE
974,Gorsachius goisagi,PELECANIFORMES,鹈形目,海南省,Hainan,2025,VU,缺乏调查,观察拍摄,110.764466,19.604961,Pelecaniformes,Hainan,VU,Survey gap or under-sampling,观察拍摄,海南省鸟类新记录——栗头鸦,栗头鳽,Japanese Night Heron,NA,raw_table,FALSE,1,TRUE
94,Branta hutchinsii,ANSERIFORMES,雁形目,河北省,Hebei,2025,LC,分布变化,观察拍摄,118.325,39.2363888888889,Anseriformes,Hebei,LC,Range shift or distribution change,观察拍摄,河北省鸟类新记录——小美洲黑雁,小美洲黑雁,Cackling Goose,NA,true_mismatch,FALSE,1,TRUE
498,Emberiza elegans,PASSERIFORMES,雀形目,黑龙江省,Heilongjiang,2025,LC,NA,观察拍摄,128.566666666667,46.1333333333333,Passeriformes,Heilongjiang,LC,Unclear,观察拍摄,黑龙江小兴安岭发现越冬的黄喉鹀和红尾斑鸫,黄喉鹀,Yellow-throated Bunting,NA,raw_table,FALSE,1,TRUE
929,Turdus naumanni,PASSERIFORMES,雀形目,黑龙江省,Heilongjiang,2025,LC,NA,观察拍摄,129.15861111111099,46.0769444444445,Passeriformes,Heilongjiang,LC,Unclear,观察拍摄,黑龙江小兴安岭发现越冬的黄喉鹀和红尾斑鸫,红尾斑鸫,Naumann's Thrush,NA,raw_table,FALSE,1,TRUE
