record_id,workbook_seq,species_cn,english_name,scientific_name_raw,scientific_name_field,scientific_name_draft,naming_time,order_raw,order_latin,family_raw,genus_raw,title,title_en,newdistribution_province_text,province_cn,province_en_raw,iucn_raw,discover_cause_raw,discovery_method_raw,longitude,latitude,recordingtime,year,quote,authors,journal,migratory_status,species_raw_binomial,order,province,iucn,discover_reason,discovery_method,paper_id,correction_sources,correction_source_primary,canonical_species,canonical_species_cn,canonical_english_name,species,identity_change_flag,identity_source,identity_notes,duplicate_rank,earliest_year_in_group,keep_record,duplicate_group_size,duplicate_rule
785,785,黑眉柳莺,Sulphur-breasted Warbler,Phylloscopus ricketti,Phylloscopus ricketti,Phylloscopus ricketti,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,安徽省七种鸟类新纪录,NA,"安徽省石台县仙寓山,合肥植物园",安徽省,Anhui,LC,NA,观察拍摄,117.193972222222,31.8731694444444,2016 年 7 月 30 日,2017,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/17038?st=article issue,赵凯 张宏 顾长明 吴海龙,"动物学杂志 Chinese Journal of Zoology 2017, 52(4): 732",Full Migrant,Phylloscopus ricketti,Passeriformes,Anhui,LC,Unclear,观察拍摄,安徽省七种鸟类新纪录,NA,NA,NA,NA,NA,Phylloscopus ricketti,FALSE,raw_table,No external row-level identity correction applied.,2,2017,FALSE,2,Dropped because an earlier publication already established this provincial record.
786,786,黑眉柳莺,Sulphur-breasted Warbler,Phylloscopus ricketti,Phylloscopus ricketti,Phylloscopus ricketti,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,河南省鸟类新纪录———黑眉柳莺,NA,河南省洛阳市吉利区河阳新村西花园,河南省,Henan,LC,分布变化,观察拍摄,112.614808333333,34.8989444444444,2016 年 4 月 2 日,2016,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUK6spaeGzs0IPrPXoF23bSG9-D3eklX5-mTOFN52v7vozKcN7Rnr6fUDYARblycfyxNCC l03zqav-0ZJCcSST4G-ey1NyH6TJh7-y93Jt7xtBPZm8VKBGKy8rHi5Q1I2BC-i4ZHbEAyHVrJU4FXXPSPLpijs7AXEnHJtMYuu syQ==&uniplatform=NZKPT&language=CHS,"马朝红,王文博,王大勇,赵海鹏",四川动物,Full Migrant,Phylloscopus ricketti,Passeriformes,Henan,LC,Range shift or distribution change,观察拍摄,河南省鸟类新纪录———黑眉柳莺,NA,NA,NA,NA,NA,Phylloscopus ricketti,FALSE,raw_table,No external row-level identity correction applied.,1,2016,TRUE,1,Unique species-province combination; retained.
787,787,黑眉柳莺,Sulphur-breasted Warbler,Phylloscopus ricketti,Phylloscopus ricketti,Phylloscopus ricketti,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,江西省鸟类新纪录———黑眉柳莺,NA,武夷山国家级自然保护区叶家厂管理站,江西省,Jiangxi,LC,分布变化,观察拍摄,117.728888888889,27.8461111111111,2009 年 6 月 17 日,2010,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUIe5KlnIIDAbM1Yk8yiJceDqfP5yFLDm9jNFujyOUpHxP6HF1hp-2Iw4rEtS5iUF-aBcpJeMqbYaRVpNfkKNovPC64QidCmRWwWe94fjFbyWCT W-JzhWMdc2UBKP wLtD9Q7hRFYyVL Vcy0q8gEAHojGVnlBlRl1h1jleQboxHw==&uniplatform=NZKPT&language=CHS,"程松林, 邵明勤",四川动物,Full Migrant,Phylloscopus ricketti,Passeriformes,Jiangxi,LC,Range shift or distribution change,观察拍摄,江西省鸟类新纪录———黑眉柳莺,NA,NA,NA,NA,NA,Phylloscopus ricketti,FALSE,raw_table,No external row-level identity correction applied.,1,2010,TRUE,1,Unique species-province combination; retained.
788,788,林柳莺,Wood Warbler,Phylloscopus sibilatrix,Phylloscopus sibilatrix,Phylloscopus sibilatrix,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,甘肃张掖发现林柳莺,NA,甘肃省张掖市临泽县板桥镇羊台山荒漠区,甘肃省,Gansu,LC,分布变化,观察拍摄,100.408055555556,39.3069444444444,42995,2025,DOI: 10.13859/j.cjz.202322054,刘钊，刘宗新，杨爱芳，谢宗平，孔东升,动物学杂志,NA,Phylloscopus sibilatrix,Passeriformes,Gansu,LC,Range shift or distribution change,观察拍摄,甘肃张掖发现林柳莺,NA,NA,NA,NA,NA,Phylloscopus sibilatrix,FALSE,raw_table,No external row-level identity correction applied.,1,2025,TRUE,1,Unique species-province combination; retained.
789,789,淡尾鹟莺,Alström's Warbler,Phylloscopus soror,Phylloscopus soror,Phylloscopus soror,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,北京小龙门发现淡尾鹟莺,NA,北京小龙门林场,北京市,Beijing,LC,分布变化,记录鸣唱，回放鸣声，网捕,115.433333333333,40,2011 年 6 月， 2012 年 6 月,2013,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/20130225?st=article issue,"王代平, 黄希, 夏灿玮",动物学杂志,Full Migrant,Phylloscopus soror,Passeriformes,Beijing,LC,Range shift or distribution change,记录鸣唱，回放鸣声，网捕,北京小龙门发现淡尾鹟莺,NA,NA,NA,NA,NA,Phylloscopus soror,FALSE,raw_table,No external row-level identity correction applied.,1,2013,TRUE,1,Unique species-province combination; retained.
790,790,淡尾鹟莺,Alström's Warbler,Phylloscopus soror,Phylloscopus soror,Phylloscopus soror,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,湖南省鸟类分布新记录———白肩雕、峨眉鹟莺、淡尾鹟莺,NA,壶瓶山保护区油榨湾、大洞坪、小溪,湖南省,Hunan,LC,分布变化，调查不足,观察拍摄，记录鸣声,110.6,30.05,2015 年 5 月 21 日、6 月至2022 年 8 月,2023,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULu0hpNE5rf1PicOXfyZackvo3m5fWPtjNxnwVAcBSeY-yckj2pfAJzfnFPYAD56U8QKc2Le7eTX1yrI0GGOaIH-IbdBY8s4b2AZBvgvjz1Gmf-XtE7QJZ-xpNev78L-H4o xgR5aucs4JQJYtUD9vI-RfHQ9TOPxB-juryUzNy4w==&uniplatform=NZKPT&language=CHS,"康祖杰,康艺馨,舒兆恩,贺春容,唐甲,文哲,伊剑峰,曾超辉,杨道德",湖南林业科技,Full Migrant,Phylloscopus soror,Passeriformes,Hunan,LC,Mixed: range change + survey/technology,观察拍摄，记录鸣声,湖南省鸟类分布新记录———白肩雕、峨眉鹟莺、淡尾鹟莺,NA,NA,NA,NA,NA,Phylloscopus soror,FALSE,raw_table,No external row-level identity correction applied.,1,2023,TRUE,1,Unique species-province combination; retained.
791,791,淡尾鹟莺,Alström's Warbler,Phylloscopus soror,Phylloscopus soror,Phylloscopus soror,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,江苏鸟类分布新纪录——淡尾鹟莺,NA,江苏盐城大丰麋鹿国家级自然保护区北侧,江苏省,Juangsu,LC,NA,观察拍摄,120.8625,33.0705555555556,44337,2021,https://ysdwxb.nefu.edu.cn/#/digest?ArticleID=582,陈泰宇刘彬张曼玉高子靖鲁长虎,野生动物学报,Full Migrant,Phylloscopus soror,Passeriformes,Jiangsu,LC,Unclear,观察拍摄,江苏鸟类分布新纪录——淡尾鹟莺,NA,NA,NA,NA,NA,Phylloscopus soror,FALSE,raw_table,No external row-level identity correction applied.,1,2021,TRUE,1,Unique species-province combination; retained.
792,792,淡尾鹟莺,Alström's Warbler,Phylloscopus soror,Phylloscopus soror,Phylloscopus soror,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,楔尾鹱等７种上海市鸟类新记录,NA,南汇东滩,上海市,Shanghai,LC,分布变化,观察拍摄,121.968208333333,30.8842166666667,40822,2013,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUIcbq09ql0fBwHtIzO2eF-R7jnpuJkYmrfVrpNHbuiVLlo4tfcpwfboFZ43gM7Bbgpvxt6knLEUHEmRvBMbAciE2E1BbLwrp8GAuyxDVipj8dKjQr64BV0UEErnt36vonorGea9zSPy3Sxj6S4YCG30rdCl j1ohrON7e05DWApkw==&uniplatform=NZKPT&language=CHS,"薄顺奇, 袁 晓, 陆万鹏",复旦学报（自然科学版）,Full Migrant,Phylloscopus soror,Passeriformes,Shanghai,LC,Range shift or distribution change,观察拍摄,楔尾鹱等７种上海市鸟类新记录,NA,NA,NA,NA,NA,Phylloscopus soror,FALSE,raw_table,No external row-level identity correction applied.,1,2013,TRUE,1,Unique species-province combination; retained.
793,793,棕腹柳莺,Buff-throated Warbler,Phylloscopus subaffinis,Phylloscopus subaffinis,Phylloscopus subaffinis,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,内蒙古自治区西部和宁夏回族自治区鸟类新记录,NA,内蒙古自治区阿拉善左旗巴彦浩特镇,内蒙古自治区,Inner Mongolia,LC,分布变化,观察拍摄,105.66,38.83,2019年 12 月 9 日,2023,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULaevfwHJT5Cd2UzmPQa47dDoqOPeDTUd5nk80HBvXQw9egR0HHrKUP1-99 aqhrpAKVVc4VuzB7HDFqboDLgKLF bomc8gpOyEUJbEN5i81WUg3cT5wqhk44q6EBc51dDiliQxnb61a621 jJgeqMcRADvRbsZNdsQ9oCoYcI9rA==&uniplatform=NZKPT&language=CHS,"王志芳, 韩佳文, 肖敏, 白玉玺, 朱东宁, 白小龙, 魏虹, 梁斌, 杨贵生",四川动物,Altitudinal Migrant,Phylloscopus subaffinis,Passeriformes,Inner Mongolia,LC,Range shift or distribution change,观察拍摄,内蒙古自治区西部和宁夏回族自治区鸟类新记录,NA,NA,NA,NA,NA,Phylloscopus subaffinis,FALSE,raw_table,No external row-level identity correction applied.,1,2023,TRUE,1,Unique species-province combination; retained.
794,794,淡脚柳莺,Pale-legged Leaf-warbler,Phylloscopus tenellipes,Phylloscopus tenellipes,Phylloscopus tenellipes,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,河南省鸟类新纪录———淡脚柳莺,NA,河南董寨国家级自然保护区,河南省,Henan,LC,分布变化,网捕,114.25,31.9658333333333,2011 年 5 月中旬,2011,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUKNaYvKh2yWVZko1-KwduzL8Awude9VWhjv02TecwI6GdVmD9SyOyUsGUcTskADnUChu WOnHXP-T6lW2G2Q71 COuXMoWd7kUMk5TAh0h8YiZHkp1GNBL2mKkhsLm-q-gg2gGB-yZz76cQOOjT8oZ-1K3lVJRh4TVrmufJX6evtA==&uniplatform=NZKPT&language=CHS,"夏灿玮, 林宣龙",四川动物,Full Migrant,Phylloscopus tenellipes,Passeriformes,Henan,LC,Range shift or distribution change,网捕,河南省鸟类新纪录———淡脚柳莺,NA,NA,NA,NA,NA,Phylloscopus tenellipes,FALSE,raw_table,No external row-level identity correction applied.,1,2011,TRUE,1,Unique species-province combination; retained.
795,795,灰冠鹟莺,Grey-crowned Warbler,Phylloscopus tephrocephalus,Phylloscopus tephrocephalus,Phylloscopus tephrocephalus,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,安徽合肥发现褐头鸫和灰冠鹟莺,NA,安徽省合肥市中国科学技术大学东校区校史馆附近，中国科学技术大学东校区石榴园附近柳树上,安徽省,Anhui,LC,NA,听到鸣叫，观察和拍摄,117.26936,31.837138,2022年5月17日和9月28日,2024,10.13859/j.cjz.202322329,林生富，孙浩轩，朱震昕,动物学杂志,Full Migrant,Phylloscopus tephrocephalus,Passeriformes,Anhui,LC,Unclear,听到鸣叫，观察和拍摄,安徽合肥发现褐头鸫和灰冠鹟莺,NA,NA,NA,NA,NA,Phylloscopus tephrocephalus,FALSE,raw_table,No external row-level identity correction applied.,1,2024,TRUE,1,Unique species-province combination; retained.
796,796,灰冠鹟莺,Grey-crowned Warbler,Phylloscopus tephrocephalus,Phylloscopus tephrocephalus,Phylloscopus tephrocephalus,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,甘肃省鸟类新纪录———灰冠鹟莺,NA,甘肃裕河省级自然保护区五马保护站林区,甘肃省,Gansu,LC,分布变化,观察拍摄,105.410277777778,33.1425,2016 年 4 月 12—16 日,2016,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUJvImhZhRfUy74 f6DfzIsY6lYgsuqEmGfbr LcB8bIkLe4mZWhjOgL5eLMq-9xCaf2Gw5gWhGXhPNl57L7slw8 eIR1T8f5hnAMbIVI1VAvh37DiXagC1GJBzcjZ4nmqhXlovw8BmNUecrEpNbhBJ2e9pg0KBFNZ4dfAjIU5YELA==&uniplatform=NZKPT&language=CHS,"蒋震,鲁明耀,汪杰,高军",四川动物,Full Migrant,Phylloscopus tephrocephalus,Passeriformes,Gansu,LC,Range shift or distribution change,观察拍摄,甘肃省鸟类新纪录———灰冠鹟莺,NA,NA,NA,NA,NA,Phylloscopus tephrocephalus,FALSE,raw_table,No external row-level identity correction applied.,1,2016,TRUE,1,Unique species-province combination; retained.
797,797,灰冠鹟莺,Grey-crowned Warbler,Phylloscopus tephrocephalus,Phylloscopus tephrocephalus,Phylloscopus tephrocephalus,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,贵州省鸟类新纪录———灰冠鹟莺,NA,宽阔水国家级自然保护区,贵州省,Guizhou,LC,分布变化,观察，回放鸣声网捕,107.166666666667,28.2166666666667,2011 年 7 月 12 ～ 30 日,2012,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUJN1He6vz-3R2qniAxFLJvsG2Gcj2oCN4nABS8X 9sDO1CJFi99LvIhvCbmXD9GCC4sDlptJEKLNY0jKwKhGfwaBP1rgyKdPb6ADPXA0SZlA99NS9zR2QEkmAcSnFORUV0sdX4gZNSMjX ciM207gN1IADZK1hOikOrkcidAuf6TA==&uniplatform=NZKPT&language=CHS,"黄希, 李继祥, 夏灿玮",四川动物,Full Migrant,Phylloscopus tephrocephalus,Passeriformes,Guizhou,LC,Range shift or distribution change,观察，回放鸣声网捕,贵州省鸟类新纪录———灰冠鹟莺,NA,NA,NA,NA,NA,Phylloscopus tephrocephalus,FALSE,raw_table,No external row-level identity correction applied.,1,2012,TRUE,1,Unique species-province combination; retained.
798,798,灰冠鹟莺,Grey-crowned Warbler,Phylloscopus tephrocephalus,Phylloscopus tephrocephalus,Phylloscopus tephrocephalus,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,湖南八面山发现灰冠鹟莺和黑喉山鹪莺,NA,湖南省桂东县八面山国家级自然保护区金银铺保护站到主峰之间,湖南省,Hunan,LC,NA,观察拍摄，记录并对比鸣声,113.6275,25.9005555555556,2015 年6 月,2016,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/15305?st=article issue,黄秦 林鑫 梁丹,动物学杂志 Chinese Journal of Zoology,Full Migrant,Phylloscopus tephrocephalus,Passeriformes,Hunan,LC,Unclear,观察拍摄，记录并对比鸣声,湖南八面山发现灰冠鹟莺和黑喉山鹪莺,NA,NA,NA,NA,NA,Phylloscopus tephrocephalus,FALSE,raw_table,No external row-level identity correction applied.,1,2016,TRUE,1,Unique species-province combination; retained.
799,799,灰冠鹟莺,Grey-crowned Warbler,Phylloscopus tephrocephalus,Phylloscopus tephrocephalus,Phylloscopus tephrocephalus,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,天津发现小灰山椒鸟和灰冠鹟莺,NA,天津市滨海新区汉沽盐场一分场维修班,天津市,Tianjin,LC,NA,观察拍摄,118.001666666667,39.2433333333333,2020 年 5 月 2 日,2023,http://dx.doi.org/10.13859/j.cjz.202305019,沈岩，郑秋旸，张建政，莫训强,动物学杂志,Full Migrant,Phylloscopus tephrocephalus,Passeriformes,Tianjin,LC,Unclear,观察拍摄,天津发现小灰山椒鸟和灰冠鹟莺,NA,NA,NA,NA,NA,Phylloscopus tephrocephalus,FALSE,raw_table,No external row-level identity correction applied.,1,2023,TRUE,1,Unique species-province combination; retained.
800,800,比氏鹟莺,Phylloscopus valentine,Phylloscopus valentini,Phylloscopus valentini,Phylloscopus valentine,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,江苏省鸟类新纪录——比氏鹟莺,NA,江苏省盐城市大丰区川东闸口以北约1 km处海堤林中,江苏省,Jiangsu,LC,分布变化,观察拍摄,121.448105555556,33.1160388888889,2024年5月5日和5月9日,2025,http://journals.caf.ac.cn/sdkxygl,徐有乐，王俊杰，陈潘,湿地科学与管理,NA,Phylloscopus valentini,Passeriformes,Jiangsu,LC,Range shift or distribution change,观察拍摄,江苏省鸟类新纪录——比氏鹟莺,NA,NA,NA,NA,NA,Phylloscopus valentini,FALSE,raw_table,No external row-level identity correction applied.,1,2025,TRUE,1,Unique species-province combination; retained.
801,801,云南柳莺,Chinese Leaf-warbler,Phylloscopus yunnanensis,Phylloscopus yunnanensis,Phylloscopus yunnanensis,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,江西省鸟类新纪录———云南柳莺、绿背姬鹟,NA,江西井冈山自然保护区,江西省,Jiangxi,LC,缺乏调查,网捕,114.17,26.57,2011 年 4 月,2012,0,赵健，汪志如，杜卿，林剑声，王英永,四川动物,Full Migrant,Phylloscopus yunnanensis,Passeriformes,Jiangxi,LC,Survey gap or under-sampling,网捕,江西省鸟类新纪录———云南柳莺、绿背姬鹟,NA,NA,NA,NA,NA,Phylloscopus yunnanensis,FALSE,raw_table,No external row-level identity correction applied.,1,2012,TRUE,2,Retained as the earliest publication for this species-province combination.
802,802,云南柳莺,Chinese Leaf-warbler,Phylloscopus yunnanensis,Phylloscopus yunnanensis,Phylloscopus yunnanensis,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,江西省鸟类新纪录———云南柳莺、绿背姬鹟,NA,井冈山自然保护区,江西省,Jiangxi,LC,分布变化,环志网捕,114.162666725652,26.5650342156842,2011 年 4 月,2012,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUIIELkKzdsuBxrgbxz8gASt8U9W586gmTZp4Cp-P3zB9W8rXPtMHuWxsP72QFgIORtnFoslRyyBBo3cT4DI4l0ETNtDZl3H5pk0CwGpmwFou jUN6OBPqSYZEFXc054JGpOSjGz8nJ DOZfd96WfYBOw4vKpuut6 k5V6A8uzMXcQ==&uniplatform=NZKPT&language=CHS,"赵健, 汪志如, 杜卿, 林剑声, 王英永",四川动物,Full Migrant,Phylloscopus yunnanensis,Passeriformes,Jiangxi,LC,Range shift or distribution change,环志网捕,江西省鸟类新纪录———云南柳莺、绿背姬鹟,NA,NA,NA,NA,NA,Phylloscopus yunnanensis,FALSE,raw_table,No external row-level identity correction applied.,2,2012,FALSE,2,Dropped because an earlier publication already established this provincial record.
1025,1026,斑姬啄木鸟,Speckled Piculet,Picumnus innominatus,Picumnus innominatus,Picumnus innominatus subsp. malayorum,NA,PICIFORMES,啄木鸟目,啄木鸟科,姬啄木鸟属,广西鸟类5个新记录,NA,靖西县底定自然保护区,广西壮族自治区,Guangxi,LC,分布变化,标本采集,106.41769,23.13402,2005 年 1 月 24 日,2006,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUKpmKE6R5esPLGCWMmnEk6sCCWLk4XVBSXfwnWa3-WQmhj5EtcZdliATemu4tOWJuYFPsNoIN GSW7O22 jZ5SXQ5g4ZJVQwWFZWO9y1Y3qO5FSTfEQzL7aDkffSE arPoocLkxKqWGb1DCPkpOB GiQgZQ6GBvOn4zPy3JpruAzw==&uniplatform=NZKPT&language=CHS,"蒋爱伍, 周 放, 黄成亮, 蒙渊君",广西科学 Guangxi Sciences,Not a Migrant,Picumnus innominatus,Piciformes,Guangxi,LC,Range shift or distribution change,标本采集,广西鸟类5个新记录,NA,NA,NA,NA,NA,Picumnus innominatus,FALSE,raw_table,No external row-level identity correction applied.,1,2006,TRUE,1,Unique species-province combination; retained.
1026,1027,斑姬啄木鸟,Speckled Piculet,Picumnus innominatus,Picumnus innominatus,Picumnus innominatus,NA,PICIFORMES,啄木鸟目,啄木鸟科,姬啄木鸟属,山东省鸟类新纪录——斑姬啄木鸟,NA,山东省泰安市桃花源景区，泰安市黑龙潭山脚处的柏树林中,山东省,Shandong,LC,分布变化,观察拍摄,117.066666666667,33.9333333333333,2015 年 7 月,2017,https://www.scdwzz.com/thesisDetails?columnId=29332723&Fpath=home&index=0&lang=zh,"苗秀莲, 赛道建, 刘兆瑞, 张培栋",四川动物,Not a Migrant,Picumnus innominatus,Piciformes,Shandong,LC,Range shift or distribution change,观察拍摄,山东省鸟类新纪录——斑姬啄木鸟,NA,NA,NA,NA,NA,Picumnus innominatus,FALSE,raw_table,No external row-level identity correction applied.,1,2017,TRUE,1,Unique species-province combination; retained.
1027,1028,黄冠啄木鸟,Lesser Yellownape,Picus chlorolophus,Picus chlorolophus,Picus chlorolophus,NA,PICIFORMES,啄木鸟目,啄木鸟科,绿啄木鸟属,西藏墨脱 8 种鸟类的新分布记录,NA,墨脱县巴日村附近的常绿阔叶林内，背崩村附近的林地,西藏自治区,Tibet,LC,NA,观察拍摄,95.2833333333333,27.2666666666667,2019 年 2 月 25 日，3 月 2日,2019,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/19074?st=article issue,阙品甲 柴子文 伍洋 张正旺,动物学杂志 Chinese Journal of Zoology,Not a Migrant,Picus chlorolophus,Piciformes,Xizang,LC,Unclear,观察拍摄,西藏墨脱 8 种鸟类的新分布记录,NA,NA,NA,NA,NA,Picus chlorolophus,FALSE,raw_table,No external row-level identity correction applied.,1,2019,TRUE,1,Unique species-province combination; retained.
803,803,印度八色鸫,Indian Pitta,Pitta brachyura,Pitta brachyura,Pitta brachyura,NA,PASSERIFORMES,雀形目,八色鸫科,八色鸫属,中国鸟类分布新记录种——印度八色鸫,NA,四川省雅安市天全县城厢镇滨河路,四川省,Sichuan,LC,NA,标本采集（死亡）,102.763055555556,30.0527777777778,45092,2025,10.13859/j.cjz.202323134,阙品甲，任永红，刘祯祥，殷后盛，陈珏忻，刘阳,动物学杂志,Full Migrant,Pitta brachyura,Passeriformes,Sichuan,LC,Unclear,标本采集（死亡）,中国鸟类分布新记录种——印度八色鸫,NA,NA,NA,NA,NA,Pitta brachyura,FALSE,raw_table,No external row-level identity correction applied.,1,2025,TRUE,1,Unique species-province combination; retained.
804,804,蓝翅八色鸫,Blue-winged Pitta,Pitta moluccensis,Pitta moluccensis,Pitta moluccensis,NA,PASSERIFORMES,雀形目,八色鸫科,八色鸫属,海南岛发现蓝翅八色鸫,NA,海南省海口市市区距离海岸不到1km的路边绿篱下,海南省,Hainan,LC,NA,市民救助，观察和拍摄,110.30825,20.0288694444444,2017 年4 月25 日,2017,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/17104?st=article issue,"梁斌, 周润邦, 李波, 王宁","动物学杂志 Chinese Journal of Zoology 2017, 52(4): 726",Full Migrant,Pitta moluccensis,Passeriformes,Hainan,LC,Unclear,市民救助，观察和拍摄,海南岛发现蓝翅八色鸫,NA,NA,NA,NA,NA,Pitta moluccensis,FALSE,raw_table,No external row-level identity correction applied.,1,2017,TRUE,1,Unique species-province combination; retained.
