term,Estimate,Std. Error,z value,Pr(>|z|),model,scale_id,climate_id,climate_label,climate_var,effort_id,effort_label,effort_var,hr,hr_lower,hr_upper
warming_rate_z,-0.282113143780186,0.116709526995271,-2.41722463489736,0.015639362190969,M1,province,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,0.754188347984867,0.599977084682649,0.948036314648588
(Intercept),-3.34314102221391,0.118490923245638,-28.2143216597561,3.90221588365806e-175,M2,province,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,0.0353258240781937,0.0280046914298673,0.0445608854476639
year_c,-0.0151844562902286,0.0100281356616206,-1.51418536830751,0.129978831621013,M2,province,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,0.984930246266978,0.965760309676501,1.00448069804865
effort_pc1_z,0.0777836759868674,0.04910310739427,1.58408866800035,0.113173542780643,M2,province,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,1.0808888111722,0.981710898675724,1.19008622975792
(Intercept),-3.34469734160341,0.110668577777123,-30.2226468324128,1.19405264965343e-200,M3,province,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,0.0352708885729152,0.0283931388143568,0.0438146549719948
year_c,-0.0157491267497992,0.00998302824960597,-1.57759012155664,0.114659803255637,M3,province,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,0.98437424224647,0.965300466248257,1.00382490496913
warming_rate_z,-0.291392597047463,0.117929509585597,-2.47090484876443,0.01347716728542,M3,province,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,0.747222263170639,0.593015681587805,0.94152840795523
effort_pc1_z,0.0811687364879538,0.048613429848524,1.66967722172391,0.0949832428057628,M3,province,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,1.08455388494146,0.985985543733224,1.19297603987982
(Intercept),-3.33921360626689,0.110808245320904,-30.1350643771719,1.68337728371064e-199,M4,province,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,0.0354648360833191,0.0285414527183359,0.0440676447281422
year_c,-0.0168317444878224,0.00999730579522854,-1.68362805265553,0.0922535737600374,M4,province,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,0.983309117896251,0.964228996980882,1.00276679540376
warming_rate_z,-0.280885192459323,0.118344429218205,-2.37345512851664,0.0176225341353916,M4,province,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,0.755115023402664,0.598792426850434,0.952247678828494
effort_pc1_z,0.0840661066701618,0.0485963468204474,1.72988531382343,0.0836507676940646,M4,province,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,1.08770079570994,0.988879561238644,1.19639748596495
warming_rate_z:effort_pc1_z,-0.0616752258531041,0.0514182102990656,-1.19948215805996,0.230340518301834,M4,province,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,0.940188186027795,0.850054411481188,1.03987911033363
(Intercept),-3.34853134107635,0.117445677271392,-28.5113204578709,8.48004316571244e-179,M0,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,0.0351359189068634,0.027911266107413,0.0442306268973517
year_c,-0.0048853659093653,0.00758139207488204,-0.644389033189701,0.519323194245253,M0,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,0.995126548081372,0.98044875939865,1.01002407030809
(Intercept),-3.34999492594562,0.109990197387592,-30.4572135109517,9.61421004373574e-204,M1,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,0.0350845321212172,0.0282806992352772,0.0435252461024469
year_c,-0.00501719241774871,0.00758307773799028,-0.661630091514583,0.508208317591282,M1,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,0.994995372669526,0.9803162799089,1.0098942677212
warming_rate_z,-0.282113143780186,0.116709526995271,-2.41722463489736,0.015639362190969,M1,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,0.754188347984867,0.599977084682649,0.948036314648588
(Intercept),-3.34433178372297,0.116809981412682,-28.6305309124884,2.80158494486823e-180,M2,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,0.0352837844811398,0.0280636720881228,0.0443614593059049
year_c,-0.0219471367712949,0.0147002253865176,-1.49297961046392,0.135442524208093,M2,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,0.978291949355365,0.950507165394815,1.00688892521498
log_effort_days_z,0.141209868312305,0.104670752524094,1.34908620514408,0.177309278624004,M2,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,1.15166632089122,0.938056772611868,1.41391795614049
(Intercept),-3.34598032489469,0.109003208644448,-30.6961635946772,6.40383491143283e-207,M3,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,0.0352256656285517,0.0284494453604796,0.0436158773308897
year_c,-0.0233474676495116,0.0145845202664759,-1.60083891845097,0.109412601198362,M3,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,0.976922975662543,0.94939235308196,1.00525193538711
warming_rate_z,-0.288892359524461,0.116051188654096,-2.48935286984038,0.0127975876021083,M3,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,0.749092833772004,0.596692908362656,0.94041686392479
log_effort_days_z,0.151865757558848,0.103756492420621,1.46367474473979,0.14328283917937,M3,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,1.1640039672093,0.949806530164862,1.42650654912196
(Intercept),-3.34126875742977,0.10928359986714,-30.5742925882004,2.68919694696952e-205,M4,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,0.0353920253283824,0.0285680987174839,0.0438459510110228
year_c,-0.025058304948439,0.014563284533278,-1.72064927325833,0.085314486496367,M4,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,0.975253048291935,0.947808934777356,1.0034918149681
warming_rate_z,-0.259214683942701,0.117758332030749,-2.20124282904258,0.0277188377801294,M4,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,0.771657342819128,0.612613520145732,0.971991369999516
log_effort_days_z,0.153640882531304,0.103206605628049,1.4886729545686,0.136573510185245,M4,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,1.16607205473338,0.952520105088416,1.42750166591382
warming_rate_z:log_effort_days_z,-0.0982251082818388,0.0631420846052907,-1.55562029501966,0.119798409812647,M4,province,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,0.906444832546887,0.800928504173246,1.02586214645849
(Intercept),-3.34853134107635,0.117445677271392,-28.5113204578709,8.48004316571244e-179,M0,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,0.0351359189068634,0.027911266107413,0.0442306268973517
year_c,-0.0048853659093653,0.00758139207488204,-0.644389033189701,0.519323194245253,M0,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,0.995126548081372,0.98044875939865,1.01002407030809
(Intercept),-3.3538045895618,0.113407233636245,-29.5731099509858,3.31389668925635e-192,M1,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,0.0349511261330233,0.0279851079985203,0.0436511168022326
year_c,-0.00488757318372037,0.00758068831450363,-0.644740026360047,0.519095672983243,M1,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,0.995124351566486,0.980447947681523,1.01002044771712
precip_velocity_z,0.153719646615561,0.109822921989743,1.39970457742799,0.16160180250912,M1,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.16616390294807,0.940321650858704,1.44624793792334
(Intercept),-3.36322519478049,0.119348437754752,-28.1798845301315,1.03169699640129e-174,M2,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,0.0346234114308519,0.0274017572952971,0.0437483116937099
year_c,0.00797296354347721,0.0131242114909734,0.607500385753525,0.543518886714414,M2,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00800483225704,0.982406120970753,1.03427057320196
log_effort_record_z,-0.0968046627443968,0.0799042223766465,-1.21150872713693,0.225700491977035,M2,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,0.90773330294859,0.776144209870463,1.06163228276801
(Intercept),-3.36782060169773,0.115489053171018,-29.1613837781718,5.99215580873508e-187,M3,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,0.0344646677916322,0.0274832336440907,0.043219562201807
year_c,0.00741326813984043,0.0131098558387835,0.56547289543104,0.571752155087932,M3,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.00744081443939,0.981884053585207,1.03366277402348
precip_velocity_z,0.150265018271778,0.111086699413179,1.35268235590363,0.176157129545729,M3,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.16214219083552,0.934760518377357,1.44483474127087
log_effort_record_z,-0.09258195873805,0.0797824511647285,-1.16043011196653,0.245873732806074,M3,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,0.911574496407384,0.779614616333379,1.06587029679936
(Intercept),-3.38895684247469,0.116546585570098,-29.0781306539124,6.78713705126399e-186,M4,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,0.0337438587064413,0.0268527202531637,0.0424034507366576
year_c,0.0104299230312826,0.0132741745220664,0.785730443271207,0.432025424014478,M4,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.01048450427284,0.984533396648424,1.03711965165581
precip_velocity_z,0.188569043443518,0.112665550081909,1.6737063219984,0.094188330704412,M4,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,1.20752045147865,0.968259223467802,1.50590420973943
log_effort_record_z,-0.0904282013100252,0.0801394565060585,-1.12838550762057,0.259157145559134,M4,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,0.913539922516013,0.780749021531179,1.06891608828899
precip_velocity_z:log_effort_record_z,-0.114144985245932,0.0498219309126548,-2.2910590407675,0.0219599991695741,M4,province,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,0.89212860102074,0.809129767606499,0.983641280574276
(Intercept),-3.34853134107635,0.117445677271392,-28.5113204578709,8.48004316571244e-179,M0,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,0.0351359189068634,0.027911266107413,0.0442306268973517
year_c,-0.0048853659093653,0.00758139207488204,-0.644389033189701,0.519323194245253,M0,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,0.995126548081372,0.98044875939865,1.01002407030809
(Intercept),-3.3538045895618,0.113407233636245,-29.5731099509858,3.31389668925635e-192,M1,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,0.0349511261330233,0.0279851079985203,0.0436511168022326
year_c,-0.00488757318372037,0.00758068831450363,-0.644740026360047,0.519095672983243,M1,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,0.995124351566486,0.980447947681523,1.01002044771712
precip_velocity_z,0.153719646615561,0.109822921989743,1.39970457742799,0.16160180250912,M1,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.16616390294807,0.940321650858704,1.44624793792334
(Intercept),-3.33935864367176,0.117793107944545,-28.3493550848822,8.52462079928458e-177,M2,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,0.0354596927285279,0.0281492903236131,0.0446686148725692
year_c,-0.0289134429718703,0.0160378600079806,-1.80282425195648,0.0714158201483182,M2,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,0.971500551027934,0.941437187378399,1.0025239424372
log_effort_visits_z,0.175220632893271,0.103305880667478,1.69613415771821,0.0898604761554485,M2,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.19150907370812,0.973109277520469,1.45892543162905
(Intercept),-3.34533538781363,0.113853154803283,-29.3828958327394,9.08409324621222e-190,M3,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,0.0352483912940449,0.0281984696221693,0.0440608694537557
year_c,-0.0283321529455882,0.0158870415956677,-1.7833498310544,0.074529374454665,M3,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,0.972065438774675,0.942263090168828,1.00281039034533
precip_velocity_z,0.151762965871325,0.110436303449142,1.37421265590635,0.169375672837358,M3,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.16388432342652,0.937355947551433,1.44515722320489
log_effort_visits_z,0.171460492570455,0.102325469338975,1.67563846692417,0.0938090293046919,M3,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.18703724501557,0.971321826560566,1.45065969128233
(Intercept),-3.35691551505566,0.113668826976188,-29.5324197878711,1.10453033064481e-191,M4,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,0.0348425647344619,0.0278838833176664,0.0435378495686794
year_c,-0.0262941232522213,0.0152983824281779,-1.71875185992151,0.0856595645926811,M4,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,0.974048557143436,0.945275411875092,1.00369752534998
precip_velocity_z,0.212163408889834,0.112108071986185,1.89249003333123,0.0584257203357767,M4,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.23634989913707,0.992460156110858,1.5401737426782
log_effort_visits_z,0.166407683752033,0.0979935932237046,1.69814860622724,0.0894797176713182,M4,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,1.18105450031746,0.974666654789525,1.43114543404724
precip_velocity_z:log_effort_visits_z,-0.136822092823372,0.0524118277716124,-2.61051939305728,0.00904048459443954,M4,province,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,0.872125369693311,0.786982493622897,0.966479771311352
