"record_id","species","order_raw","order_cn","province_cn","province_en_raw","year","discover_cause_raw","discovery_method_raw","longitude","latitude","order","province","discover_reason"
95,"Branta hutchinsii","ANSERIFORMES","雁形目","湖北省","Hubei",2016,NA,"观察拍摄",114.154166666667,30.7527777777778,"Anseriformes","Hubei","Unclear"
112,"Cygnus olor","ANSERIFORMES","雁形目","陕西省","Shaanxi",2016,"分布变化","观察拍摄",107.663611111111,34.3052777777778,"Anseriformes","Shaanxi","Range shift or distribution change"
80,"Anser fabalis","ANSERIFORMES","雁形目","西藏自治区","Tibet",2016,NA,"观察拍摄",95.828945,29.2748983333333,"Anseriformes","Tibet","Unclear"
142,"Brachyramphus perdix","CHARADRIIFORMES","鸻形目","江苏省","Juangsu",2016,NA,"观察拍摄",119.616666666667,34.8666666666667,"Charadriiformes","Jiangsu","Unclear"
227,"Calidris acuminata","CHARADRIIFORMES","鸻形目","陕西省","Shaanxi",2016,"分布变化","观察拍摄",109.39,34.7947222222222,"Charadriiformes","Shaanxi","Range shift or distribution change"
284,"Phalaropus lobatus","CHARADRIIFORMES","鸻形目","陕西省","Shaanxi",2016,"分布变化","观察拍摄",109.39,34.7947222222222,"Charadriiformes","Shaanxi","Range shift or distribution change"
320,"Macropygia unchall","COLUMBIFORMES","鸽形目","浙江省","Zhejiang",2016,NA,"红外相机拍摄",119.18525,27.9053611111111,"Columbiformes","Zhejiang","Unclear"
348,"Cacomantis merulinus","CUCULIFORMES","鹃形目","陕西省","Shaanxi",2016,NA,"观察拍摄",107.49845,33.6450694444444,"Cuculiformes","Shaanxi","Unclear"
363,"Hierococcyx nisicolor","CUCULIFORMES","鹃形目","陕西省","Shaanxi",2016,NA,"观察拍摄",107.49845,33.6450694444444,"Cuculiformes","Shaanxi","Unclear"
362,"Eudynamys scolopaceus","CUCULIFORMES","鹃形目","西藏自治区","Tibet",2016,NA,"观察并拍摄, 听到过叫声",86.6,30.5333333333333,"Cuculiformes","Tibet","Unclear"
950,"Pteruthius xanthochlorus","PASSERIFORMES","雀形目","安徽省","Anhui",2016,NA,"借助望远镜观察，拍摄到多张清晰照片",118.533333333333,29.5666666666667,"Passeriformes","Anhui","Unclear"
820,"Ixos mcclellandii","PASSERIFORMES","雀形目","甘肃省","Gansu",2016,"分布变化","观察拍摄",105.565277777778,32.9405555555556,"Passeriformes","Gansu","Range shift or distribution change"
665,"Muscicapa ferruginea","PASSERIFORMES","雀形目","甘肃省","Gansu",2016,"缺乏调查","数码相机拍摄",105.27,33.07,"Passeriformes","Gansu","Survey gap or under-sampling"
796,"Phylloscopus tephrocephalus","PASSERIFORMES","雀形目","甘肃省","Gansu",2016,"分布变化","观察拍摄",105.410277777778,33.1425,"Passeriformes","Gansu","Range shift or distribution change"
477,"Prinia inornata","PASSERIFORMES","雀形目","甘肃省","Gansu",2016,"缺乏调查","数码相机拍摄",105.27,33.07,"Passeriformes","Gansu","Survey gap or under-sampling"
472,"Prinia atrogularis","PASSERIFORMES","雀形目","贵州省","Guizhou",2016,"分布变化","观察拍摄，网捕",108.341944444444,26.3475,"Passeriformes","Guizhou","Range shift or distribution change"
925,"Turdus feae","PASSERIFORMES","雀形目","贵州省","Guizhou",2016,NA,"红外相机拍摄",107.15,28.2,"Passeriformes","Guizhou","Unclear"
635,"Ficedula erithacus","PASSERIFORMES","雀形目","河北省","Hebei",2016,NA,"观察拍摄",113.825833333333,38.7497222222222,"Passeriformes","Hebei","Unclear"
501,"Emberiza godlewskii","PASSERIFORMES","雀形目","黑龙江省","Heilongjiang",2016,NA,"环志点捕获",125.253333333333,49.0919444444444,"Passeriformes","Heilongjiang","Unclear"
449,"Alcippe morrisonia","PASSERIFORMES","雀形目","河南省","Henan",2016,"分布变化","观察拍摄，记录鸣声",111.816666666667,33.25,"Passeriformes","Henan","Range shift or distribution change"
485,"Dicaeum ignipectus","PASSERIFORMES","雀形目","河南省","Henan",2016,NA,"观察拍摄",111.6425,33.7572222222222,"Passeriformes","Henan","Unclear"
786,"Phylloscopus ricketti","PASSERIFORMES","雀形目","河南省","Henan",2016,"分布变化","观察拍摄",112.614808333333,34.8989444444444,"Passeriformes","Henan","Range shift or distribution change"
575,"Garrulax monileger","PASSERIFORMES","雀形目","湖北省","Hubei",2016,NA,"观察拍摄",110.483333333333,31.3166666666667,"Passeriformes","Hubei","Unclear"
721,"Lophophanes dichrous","PASSERIFORMES","雀形目","湖北省","Hubei",2016,NA,"观察拍摄",110.3,31.4833333333333,"Passeriformes","Hubei","Unclear"
518,"Emberiza yessoensis","PASSERIFORMES","雀形目","湖南省","Hunan",2016,NA,"记录鸣声",112.898333333333,28.3205555555556,"Passeriformes","Hunan","Unclear"
798,"Phylloscopus tephrocephalus","PASSERIFORMES","雀形目","湖南省","Hunan",2016,NA,"观察拍摄，记录并对比鸣声",113.6275,25.9005555555556,"Passeriformes","Hunan","Unclear"
473,"Prinia atrogularis","PASSERIFORMES","雀形目","湖南省","Hunan",2016,NA,"观察拍摄",113.6275,25.9005555555556,"Passeriformes","Hunan","Unclear"
940,"Zoothera dixoni","PASSERIFORMES","雀形目","湖南省","Hunan",2016,"分布变化","红外相机拍摄",110.095730555556,29.779475,"Passeriformes","Hunan","Range shift or distribution change"
441,"Aegithalos fuliginosus","PASSERIFORMES","雀形目","山西省","Shanxi",2016,NA,"观察拍摄",111.75,35.2666666666667,"Passeriformes","Shanxi","Unclear"
888,"Curruca crassirostris","PASSERIFORMES","雀形目","西藏自治区","Tibet",2016,"分布变化","观察拍摄",81.2092,30.2108,"Passeriformes","Tibet","Range shift or distribution change"
897,"Pomatorhinus schisticeps","PASSERIFORMES","雀形目","西藏自治区","Tibet",2016,NA,"观察拍摄",95.35,29.3333333333333,"Passeriformes","Tibet","Unclear"
522,"Psarisomus dalhousiae","PASSERIFORMES","雀形目","西藏自治区","Tibet",2016,NA,"观察拍摄",95.3203333333333,29.3361027777778,"Passeriformes","Tibet","Unclear"
531,"Carpodacus roborowskii","PASSERIFORMES","雀形目","新疆维吾尔自治区","Xinjiang",2016,"分布变化，调查不足","观察拍摄",90.55,36.65,"Passeriformes","Xinjiang","Mixed: range change + survey/technology"
982,"Oroanassa magnifica","PELECANIFORMES","鹈形目","四川省","Sichuan",2016,"分布变化","救助",105.760555555556,32.6611111111111,"Pelecaniformes","Sichuan","Range shift or distribution change"
965,"Ardeola grayii","PELECANIFORMES","鹈形目","云南省","Yunnan",2016,NA,"观察拍摄",102.646519444444,25.013625,"Pelecaniformes","Yunnan","Unclear"
1007,"Phoenicopterus roseus","PHOENICOPTERIFORMES","红鹳目","北京市","Beijing",2016,"分布变化","观察拍摄",116.630833333333,39.7069444444444,"Phoenicopteriformes","Beijing","Range shift or distribution change"
1010,"Phoenicopterus roseus","PHOENICOPTERIFORMES","红鹳目","宁夏回族自治区","Ningxia",2016,"分布变化","观察拍摄",106.263888888889,36.0963888888889,"Phoenicopteriformes","Ningxia","Range shift or distribution change"
1012,"Phoenicopterus roseus","PHOENICOPTERIFORMES","红鹳目","山东省","Shandong",2016,"分布变化","整理照片发现，观察拍摄",118.516666666667,35.4166666666667,"Phoenicopteriformes","Shandong","Range shift or distribution change"
1022,"Psilopogon faiostrictus","PICIFORMES","啄木鸟目","云南省","Yunnan",2016,"分布变化","观察拍摄",103.688719444444,22.9394361111111,"Piciformes","Yunnan","Range shift or distribution change"
56,"Hieraaetus pennatus","ACCIPITRIFORMES","鹰形目","青海省","Qinghai",2017,NA,"观察拍摄",96.3666666666667,37.4333333333333,"Accipitriformes","Qinghai","Unclear"
88,"Branta bernicla","ANSERIFORMES","雁形目","安徽省","Anhui",2017,NA,"观察拍摄",117.090733333333,30.7539166666667,"Anseriformes","Anhui","Unclear"
130,"Netta rufina","ANSERIFORMES","雁形目","安徽省","Anhui",2017,"分布变化","观察拍摄",117.933733333333,33.2236916666667,"Anseriformes","Anhui","Range shift or distribution change"
114,"Histrionicus histrionicus","ANSERIFORMES","雁形目","北京市","Beijing",2017,NA,"观察拍摄",116.402291666667,39.9750666666667,"Anseriformes","Beijing","Unclear"
109,"Cygnus cygnus","ANSERIFORMES","雁形目","广西壮族自治区","Guangxi",2017,"分布变化","观察拍摄",108.156975,21.5811,"Anseriformes","Guangxi","Range shift or distribution change"
125,"Melanitta stejnegeri","ANSERIFORMES","雁形目","陕西省","Shaanxi",2017,NA,"观察拍摄",109.041111111111,32.7094444444445,"Anseriformes","Shaanxi","Unclear"
128,"Mergus serrator","ANSERIFORMES","雁形目","陕西省","Shaanxi",2017,"分布变化","观察拍摄",109.166666666667,33.4166666666667,"Anseriformes","Shaanxi","Range shift or distribution change"
92,"Branta canadensis","ANSERIFORMES","雁形目","天津市","Tianjin",2017,NA,"观察拍摄",117.433888888889,39.2566666666667,"Anseriformes","Tianjin","Unclear"
129,"Mergus serrator","ANSERIFORMES","雁形目","云南省","Yunnan",2017,NA,"观察拍摄",103.304469444444,23.5910027777778,"Anseriformes","Yunnan","Unclear"
230,"Calidris alpina","CHARADRIIFORMES","鸻形目","陕西省","Shaanxi",2017,NA,"观察拍摄",109.034722222222,32.7102777777778,"Charadriiformes","Shaanxi","Unclear"
269,"Limnodromus scolopaceus","CHARADRIIFORMES","鸻形目","四川省","Sichuan",2017,NA,"观察拍摄",104.304722222222,30.9788888888889,"Charadriiformes","Sichuan","Unclear"
292,"Stercorarius parasiticus","CHARADRIIFORMES","鸻形目","四川省","Sichuan",2017,NA,"观察拍摄",104.179166666667,31.0216666666667,"Charadriiformes","Sichuan","Unclear"
229,"Calidris alba","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2017,"分布变化","观察拍摄",102.70598,24.9327,"Charadriiformes","Yunnan","Range shift or distribution change"
242,"Calidris melanotos","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2017,"分布变化","观察拍摄",102.77329,24.88928,"Charadriiformes","Yunnan","Range shift or distribution change"
294,"Stercorarius parasiticus","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2017,NA,"捡到体弱个体,后放飞",100.516666666667,25.0333333333333,"Charadriiformes","Yunnan","Unclear"
185,"Hydrocoloeus minutus","CHARADRIIFORMES","鸻形目","浙江省","Zhejiang",2017,"分布变化","观察拍摄",119.954166666667,28.4827777777778,"Charadriiformes","Zhejiang","Range shift or distribution change"
316,"Columba oenas","COLUMBIFORMES","鸽形目","内蒙古自治区","Inner Mongolia",2017,"分布变化","观察和拍摄",101.15,42.05,"Columbiformes","Inner Mongolia","Range shift or distribution change"
319,"Macropygia unchall","COLUMBIFORMES","鸽形目","西藏自治区","Tibet",2017,NA,"观察拍摄",93.8,29.3833333333333,"Columbiformes","Tibet","Unclear"
341,"Halcyon smyrnensis","CORACIIFORMES","佛法僧目","西藏自治区","Tibet",2017,NA,"观察拍摄",85.2947222222222,28.8433333333333,"Coraciiformes","Tibet","Unclear"
371,"Lophura nycthemera","GALLIFORMES","鸡形目","江苏省","Juangsu",2017,NA,"红外相机",119.583333333333,31.2333333333333,"Galliformes","Jiangsu","Unclear"
389,"Grus canadensis","GRUIFORMES","鹤形目","安徽省","Anhui",2017,NA,"观察拍摄",117.087061111111,30.9436,"Gruiformes","Anhui","Unclear"
414,"Amaurornis cinerea","GRUIFORMES","鹤形目","云南省","Yunnan",2017,NA,"观察拍摄",100.190833333333,26.6036111111111,"Gruiformes","Yunnan","Unclear"
515,"Emberiza yessoensis","PASSERIFORMES","雀形目","安徽省","Anhui",2017,NA,"观察拍摄",117.439758333333,32.286175,"Passeriformes","Anhui","Unclear"
641,"Ficedula narcissina","PASSERIFORMES","雀形目","安徽省","Anhui",2017,NA,"观察拍摄",117.188455555556,31.8464305555556,"Passeriformes","Anhui","Unclear"
757,"Phylloscopus castaniceps","PASSERIFORMES","雀形目","安徽省","Anhui",2017,"分布变化","观察拍摄",118.760858333333,30.0965777777778,"Passeriformes","Anhui","Range shift or distribution change"
784,"Phylloscopus ricketti","PASSERIFORMES","雀形目","安徽省","Anhui",2017,NA,"观察拍摄",117.289772222222,30.0064527777778,"Passeriformes","Anhui","Unclear"
859,"Urosphena squameiceps","PASSERIFORMES","雀形目","安徽省","Anhui",2017,NA,"观察拍摄",118.500280555556,31.691575,"Passeriformes","Anhui","Unclear"
650,"Ficedula strophiata","PASSERIFORMES","雀形目","北京市","Beijing",2017,NA,"观察拍摄",116.4,39.95,"Passeriformes","Beijing","Unclear"
956,"Yuhina nigrimenta","PASSERIFORMES","雀形目","甘肃省","Gansu",2017,"分布变化","观察拍摄",105.381944444444,32.875725,"Passeriformes","Gansu","Range shift or distribution change"
427,"Acrocephalus bistrigiceps","PASSERIFORMES","雀形目","贵州省","Guizhou",2017,"分布变化","观察",108.810277777778,26.3913888888889,"Passeriformes","Guizhou","Range shift or distribution change"
804,"Pitta moluccensis","PASSERIFORMES","雀形目","海南省","Hainan",2017,NA,"市民救助，观察和拍摄",110.30825,20.0288694444444,"Passeriformes","Hainan","Unclear"
700,"Aethopyga gouldiae","PASSERIFORMES","雀形目","河南省","Henan",2017,"分布变化","观察拍摄",111.315875,33.9608777777778,"Passeriformes","Henan","Range shift or distribution change"
816,"Prunella strophiata","PASSERIFORMES","雀形目","河南省","Henan",2017,"分布变化","观察拍摄",111.319927777778,33.9599277777778,"Passeriformes","Henan","Range shift or distribution change"
584,"Pterorhinus lanceolatus","PASSERIFORMES","雀形目","河南省","Henan",2017,"分布变化","观察拍摄",111.319411111111,33.9622916666667,"Passeriformes","Henan","Range shift or distribution change"
586,"Pterorhinus sannio","PASSERIFORMES","雀形目","河南省","Henan",2017,"分布变化","观察拍摄",115.266666666667,31.7166666666667,"Passeriformes","Henan","Range shift or distribution change"
717,"Suthora fulvifrons","PASSERIFORMES","雀形目","湖北省","Hubei",2017,"分布变化","观察拍摄",110.1925,31.4538888888889,"Passeriformes","Hubei","Range shift or distribution change"
474,"Prinia atrogularis","PASSERIFORMES","雀形目","湖南省","Hunan",2017,"分布变化","观察拍摄",111.816666666667,24.9833333333333,"Passeriformes","Hunan","Range shift or distribution change"
736,"Passer cinnamomeus","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2017,"分布变化","观察拍摄",118.465555555556,41.405,"Passeriformes","Inner Mongolia","Range shift or distribution change"
494,"Emberiza buchanani","PASSERIFORMES","雀形目","青海省","Qinghai",2017,NA,"观察拍摄",90.85,35.25,"Passeriformes","Qinghai","Unclear"
497,"Emberiza citrinella","PASSERIFORMES","雀形目","青海省","Qinghai",2017,NA,"观察拍摄",90.8613888888889,35.2594444444444,"Passeriformes","Qinghai","Unclear"
499,"Emberiza elegans","PASSERIFORMES","雀形目","青海省","Qinghai",2017,NA,"观察拍摄",102.666666666667,35.8,"Passeriformes","Qinghai","Unclear"
512,"Emberiza siemsseni","PASSERIFORMES","雀形目","青海省","Qinghai",2017,NA,"观察拍摄",101.775277777778,36.5994444444444,"Passeriformes","Qinghai","Unclear"
540,"Fringilla coelebs","PASSERIFORMES","雀形目","青海省","Qinghai",2017,NA,"观察拍摄",102.226447222222,37.1623027777778,"Passeriformes","Qinghai","Unclear"
703,"Oriolus oriolus","PASSERIFORMES","雀形目","青海省","Qinghai",2017,NA,"观察拍摄",93.9,35.6166666666667,"Passeriformes","Qinghai","Unclear"
684,"Phoenicurus frontalis","PASSERIFORMES","雀形目","山东省","Shandong",2017,NA,"观察拍摄",116.995641666667,35.798175,"Passeriformes","Shandong","Unclear"
839,"Spizixos semitorques","PASSERIFORMES","雀形目","山东省","Shandong",2017,NA,"观察拍摄",119.55375,35.49675,"Passeriformes","Shandong","Unclear"
430,"Acrocephalus dumetorum","PASSERIFORMES","雀形目","四川省","Sichuan",2017,NA,"观察拍摄",104.061111111111,30.6838888888889,"Passeriformes","Sichuan","Unclear"
